ID;Owner;Unit ID;Unit;Peripherals;BillingPeriod;Reporting Status;Show Until;Billing Group;Last Event Date;Monthly Fee;Bill To;Assigned To;Linked Mode;Paired GPS;Paired Camera;Billable;RMA;Unit Type;IMEI;Serial Number;Phone Number;Carrier;SIM #;VIN;License Plate;Static IP;Event;Last Contact On;Min;Server IP;Server Port;Last Event Address;Modem;Inv #;Status;Last Service Paid Until;Service Paid Until;Assigned to Company;IFTA;History Months;Comments;Warranty Expires;Script;JBOX Profile;Contract Type;Subscription;Firmware
1073853;Renting;0HCK;LEG42F;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 2G - LMU0330G-SK07-G1000;351628096763167;1333140926;9103976959;Claro CO;8957123111416388726;;LEG42F;;Parked;26/12/2025;0;3.231.161.53;10534;Av. Terreros #38-56, Soacha, Cundinamarca, Colombia. 250054;3G;--;Active;3/17/2023 12:00:00 AM;4/15/2023 12:00:00 AM;3/17/2023 11:42:55 AM;N;3;;9/11/2020 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1032500;Renting;461N;LBO90G;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 2G - LMU0330G-SK07-G1000;352556102766271;1363187920;9103449777;Claro CO;89571015025030552586;;LBO90G;;Parked;26/12/2025;0;3.231.161.53;10534;Dg36s 25-59, Bogota, Cundinamarca, .;3G;SF200949;Active;4/17/2024 12:00:00 AM;5/16/2024 12:00:00 AM;4/17/2024 12:42:07 PM;N;3;Y;1/15/2015 12:00:00 AM;;;;;
1093911;Renting;0UWY;KVN647;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102899551;1363189581;9101387201;MOVISTAR CO;8957123112215341072;93Y9SR5B3NJ100155;KVN647;;Travel Stop;26/12/2025;0;3.231.161.53;10530;South America, Cali, Valle del Cauca. VCA.;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;1/12/2023 3:59:46 PM;N;3;;11/23/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1093964;Renting;0UYF;KVN402;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102100240;1363186202;9101152128;MOVISTAR CO;8957123112215160761;93Y9SR5B3NJ100208;KVN402;;Parked;26/12/2025;0;3.231.161.53;10534;Cra. 30 #10432, Arroyo Hondo, Yumbo, Arroyo Hondo, Yumbo, Valle del Cauca, Colombia. 760502;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;1/12/2023 4:04:00 PM;N;3;;11/25/2023 12:00:00 AM;;;;;
1092768;Renting;0U17;KUL310;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102511958;4764412324;9103976984;Claro CO;89571016023121575169;9FJFC84G970101496;KUL310;;Travel Stop;26/12/2025;0;3.231.161.53;10534;Kr30bis 10-88, Yumbo, Valle Cauca, Colombia, . .;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/19/2022 5:04:45 AM;N;3;;10/11/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1097732;Renting;0XV1;KUF35H;;Monthly;;;;24/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042624788;S2-M007693-12IR;9103552195;MOVISTAR CO;57101602308331302;;KUF35H;;Power Restored;24/12/2025;0;3.231.161.53;10613;Kr2 55s-11, Bogota, Cundinamarca, Colombia, . .;3G;--;Active;10/4/2023 12:00:00 AM;11/2/2023 12:00:00 AM;10/4/2023 11:04:00 AM;N;3;;5/17/2024 12:00:00 AM;;;;;
1096113;Renting;0WM2;KTW055;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041384491;S2-M006820-0WM2;9104049147;Claro CO;57101602312162196;;KTW055;;Parked;26/12/2025;0;3.231.161.53;10613;Carrera 30BIS # 10-2 a 10-100, Yumbo, Valle Del Cauca, Colombia, .;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;8/14/2023 4:20:13 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1096064;Renting;0WKP;KTW054;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041207536;S2-M006820-0WKP;9104045364;Claro CO;57101602312162158;;KTW054;;Parked;26/12/2025;0;3.231.161.53;10613;Kr7 153-41, Bogota, Cundinamarca, Colombia, . .;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;8/14/2023 4:21:59 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1096073;Renting;0WKY;KTW053;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041313128;S2-M006820-0WKY;9104047877;Claro CO;57101602312162190;;KTW053;;Parked;26/12/2025;0;3.231.161.53;10613;Cl11 30-66, Yumbo, Valle Cauca, Colombia, . .;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;8/13/2023 1:47:53 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1103542;Renting;13GM;KTW052;;Monthly;;;;20/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042783998;S2-M007693-13GM;9103544917;Claro CO;89571016023083308989;;KTW052;;Ping;20/12/2025;0;3.231.161.53;10613;Cl25 17d-6, Cali, Valle Cauca, Colombia, . .;3G;311360;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;6/1/2024 4:56:36 PM;N;3;;4/12/2025 12:00:00 AM;;;;;
1097255;Renting;0XHS;KTW051;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041249918;S2-M006820-0XHS;9104047883;Claro CO;57101602312162207;;KTW051;;Parked;26/12/2025;0;3.231.161.53;10613;Kr2bn-24, Cali, Valle Cauca, . Vca.;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;8/14/2023 4:24:33 PM;N;3;;5/11/2024 12:00:00 AM;;;;;
1097172;Renting;0XFH;KTW050;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041249686;S2-M006820-0XFH;9104044088;Claro CO;57101602312162212;;KTW050;;Parked;26/12/2025;0;3.231.161.53;10613;Cl. 4 #6-69, Mariquita, Tolima, Colombia. 732020;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;8/13/2023 12:13:10 PM;N;3;;5/11/2024 12:00:00 AM;;;;;
1097357;Renting;0XKM;KTT759;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042407622;S2-M007693-0XKM;9103546404;Claro CO;57101602308769652;;KTT759;;Drive;26/12/2025;0;3.231.161.53;10613;Av La Calera - Sopo, Bogota, Cundinamarca, .;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;8/1/2023 9:23:12 AM;N;3;;5/11/2024 12:00:00 AM;;;;;
1093341;Renting;0UH4;KTT722;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 4232 - 3G - LMU4232H-RH00-G1000;357041069224627;4864056258;9103982003;Claro CO;89571016023121578551;3BRCD33BXNK591140;KTT722;;Parked;26/12/2025;0;3.231.161.53;10534;Cra. 1 #862, Honda, Tolima, Colombia. 732040;;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;11/12/2022 1:07:17 PM;N;3;;11/3/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1092108;Renting;0TIV;KTT720;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;357041063360450;4863055151;9103981956;Claro CO;57101602312157808;3BRCD33B5NK590977;KTT720;;Parked;26/12/2025;0;3.231.161.53;10530;Av Via Bogota, Ibague, Tolima, Colombia, . .;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;11/17/2022 6:41:28 AM;N;3;;8/22/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1093334;Renting;0UGX;KTT716;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 4232 - 3G - LMU4232H-RH00-G1000;357041063244357;4864010580;9103982006;Claro CO;89571016023121578585;3BRCD33B5NK590980;KTT716;;Parked;26/12/2025;0;3.231.161.53;10430;Cl. 80 #65 - 81, El Progreso, Medellín, Castilla, Medellín, Antioquia, Colombia. 050040;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;11/17/2022 7:43:20 AM;N;3;;11/3/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1093346;Renting;0UH9;KTT715;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 4232 - 3G - LMU4232H-RH00-G1000;357041066282248;4864037568;9103982000;Claro CO;89571016023121578528;3BRCD33B4NK591134;KTT715;;Parked;26/12/2025;0;3.231.161.53;10430;Cra. 87 # 68A-46, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia, . 111051;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;11/17/2022 7:10:04 AM;N;3;;11/4/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1097263;Renting;0XI0;KRN89G;;Monthly;;;;23/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042408083;S2-M007693-0XI0;9104052912;Claro CO;57101602312162633;;KRN89G;;Parked;23/12/2025;0;3.231.161.53;10613;Cl7 9-17, Bogota, Cundinamarca, .;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/16/2023 9:25:48 AM;N;3;;5/11/2024 12:00:00 AM;;;;;
1092980;Renting;0U73;KPX287;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102517393;4764414695;9103979471;Claro CO;89571016023121576639;3N6CD33B5ZK437298;KPX287;;Parked;26/12/2025;0;3.231.161.53;10534;Carrera 19A Sur , Ibagué. Tolima. 730005;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/23/2022 10:08:38 AM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1080534;Renting;0KM7;KPX082;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;359369090575578;1363109538;1;;8957123111901412478;3N6CD33B0ZK437242;KPX082;;Travel Stop;26/12/2025;0;3.231.161.53;10534;Kr2 8-79, La Calera, Cundinamarca, Colombia, . .;3G;--;Active;3/7/2023 12:00:00 AM;4/5/2023 12:00:00 AM;3/7/2023 10:15:53 AM;N;3;;6/1/2021 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_AWS_10700;;;;
1093915;Renting;0UX2;KPV988;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102755647;1363188311;9101154766;MOVISTAR CO;8957123112215341049;3N6CD33B2ZK435928;KPV988;;Parked;26/12/2025;0;3.231.161.53;10534;Kr30bis 10-88, Yumbo, Valle Cauca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;2/10/2023 11:25:25 AM;N;3;;11/23/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1082589;Renting;0M6G;KOL371;;Monthly;;;;29/11/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;359369090554482;1363108195;9101185925;MOVISTAR CO;8957123112215381581;;KOL371;;Parked;29/11/2025;0;3.231.161.53;10534;Cl25 12, Cali, Valle Cauca, . Vca.;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;3/25/2025 9:38:20 AM;N;3;;11/28/2021 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_AWS_10700;;;;
1095395;Renting;0W24;KKY223;;Monthly;;;;24/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;357041060529313;4764132606;9101185667;MOVISTAR CO;8957123112215169705;;KKY223;;Idle Alert;24/12/2025;0;3.231.161.53;10430;Cra. 31 #10-351 a 10-381, Yumbo, La Cartufa, Yumbo, Valle del Cauca, Colombia. 760502;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;3/25/2023 1:32:15 AM;N;3;;3/2/2024 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1093061;Renting;0U9C;KKY215;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;354514101465153;4764415538;9103976946;Claro CO;89571016023121574782;3N6DD23T9ZK882201;KKY215;;Parked;26/12/2025;0;3.231.161.53;10430;Cra. 31 #10-321, Yumbo, Arroyo Hondo, Yumbo, Valle del Cauca, Colombia. 760502;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;2/15/2023 5:25:47 PM;N;3;;10/14/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1095737;Renting;0WBM;KKG72G;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042014683;S2-M007693-0WBM;9104052926;Claro CO;57101602312162508;;KKG72G;;Parked;26/12/2025;0;3.231.161.53;10613;Cra. 53a Este #48-51, Soacha, Cundinamarca, Colombia. 250055;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/17/2023 8:04:37 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1018139;Renting;01GI;KIF085;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042430855;S2-M007693-01GI;9103389064;Claro CO;57101602303750950;;KIF085;;Drive;26/12/2025;0;3.231.161.53;10613;Km 22 de la vía Sahagún - SanpuÚs, , Córdoba, . .;3G;192372;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/27/2023 4:12:43 PM;N;3;Y;2/23/2013 12:00:00 AM;;;;;
1097458;Renting;0XNF;KIF067;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042447859;S2-M007693-0XNF;9103387801;Claro CO;57101101411228476;;KIF067;;Drive;26/12/2025;0;3.231.161.53;10613;Km 10 de la vía Granada - Punta Brava, , Meta, Colombia, . .;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/13/2023 2:59:52 PM;N;3;;5/11/2024 12:00:00 AM;;;;;
1097518;Renting;0XP3;KIF061;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042455126;S2-M007693-0XP3;9103546391;Claro CO;57101602308769633;;KIF061;;Parked;26/12/2025;0;3.231.161.53;10613;Kr18 34-29, Villavicencio, Meta, Colombia, . .;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/13/2023 5:13:20 PM;N;3;;5/11/2024 12:00:00 AM;;;;;
1093836;Renting;0UUV;KIF059;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102921587;1363190473;9101126872;MOVISTAR CO;8957123112215348432;3N6CD33B4ZK446137;KIF059;;Drive;26/12/2025;6;3.231.161.53;10534;WX66+24 Líbano, Tolima, Colombia.;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/3/2022 5:40:10 PM;N;3;;11/21/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1094200;Renting;0V4Z;KIF040;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102807570;1363189802;9101168764;MOVISTAR CO;8957123112214853903;;KIF040;;Ignition OFF;26/12/2025;0;3.231.161.53;10534;Cl3-28, Cali, Valle Cauca, . Vca.;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;3/30/2023 3:46:07 PM;N;3;;12/13/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1095177;Renting;0VW3;KIF034;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102097495;1363186188;9101311419;MOVISTAR CO;8957123112215160936;;KIF034;;Parked;26/12/2025;0;3.231.161.53;10534;16-43 16-43 16-74 16478 16499-16453 Carrera 16b Carrera 16b Calle 166 Calle 166 Calle 166 , Bogotá. Bogotá. 110131;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;3/14/2023 5:34:43 PM;N;3;;2/3/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1095406;Renting;0W2F;KIF028;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2631 - Gemalto HSPA - LMU2631H-0000-G1000;357041060780973;4764132587;9101431014;MOVISTAR CO;8957123112215169622;;KIF028;;Parked;26/12/2025;0;3.231.161.53;10532;Cl. 153a #6-18, Bogotá, Colombia, . 110131;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;3/18/2023 8:03:37 AM;N;3;;3/3/2024 12:00:00 AM;TSO_LMU2x20_Basic+5minTemp_AWS_10702;;;;
1092873;Renting;0U44;KIF026;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102456170;4764412913;9103978234;Claro CO;89571016023121575961;3N6CD33B9ZK444819;KIF026;;Parked;26/12/2025;0;3.231.161.53;10534;# 156-129 Avenida Picaleña Carrera 19A Sur , Ibagué. Tolima. 730005;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/21/2022 2:16:48 AM;N;3;;10/12/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1092904;Renting;0U4Z;KIF023;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102526360;4764414702;9103979464;Claro CO;89571016023121576563;3N6CD33B3ZK444900;KIF023;;Drive;26/12/2025;0;3.231.161.53;10430;Rovira-25, Ibague, Tolima, .;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/23/2022 10:12:02 AM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1095882;Renting;0WFN;KIF021;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041328233;S2-M006820-0WGE;9104046638;Claro CO;57101602312162063;;;;Parked;26/12/2025;0;3.231.161.53;10613;Av 55, Cajica, Cundinamarca, Colombia, . .;3G;306263;Active;6/8/2023 12:00:00 AM;7/7/2023 12:00:00 AM;6/8/2023 9:26:58 AM;N;3;;3/31/2024 12:00:00 AM;;;;;
1093020;Renting;0U87;KIF009;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102034233;4764413904;9103979497;Claro CO;89571016023121576894;3N6CD33B9ZK440317;KIF009;;Parked;26/12/2025;0;3.231.161.53;10430;Carrera 19A Sur , Ibagué. Tolima. 730005;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/26/2022 9:30:48 AM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1093825;Renting;0UUK;KIF003;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102922007;1363190439;9101126858;MOVISTAR CO;8957123112215348556;3N6CD33B9ZK440298;KIF003;;Ignition OFF;26/12/2025;0;3.231.161.53;10430;Cra. 8 #1958, Ibagué, Tolima, Colombia. 730001;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/18/2022 4:26:39 PM;N;3;;11/21/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_AWS_10700;;;;
1092896;Renting;0U4R;KIE991;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042916069;S2-M007693-15E8;9103597006;Claro CO;57101602709643219;3N6CD33B9ZK440320;KIE991;;Parked;26/12/2025;0;3.231.161.53;10613;Cra. 7 # 3-18, Mariquita, Tolima, Colombia. 732020;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/20/2022 11:14:30 PM;N;3;;10/13/2023 12:00:00 AM;;;;;
1094378;Renting;0V9X;KIE986;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102772345;1363188150;9101182198;MOVISTAR CO;8957123112214855437;;KIE986;;Parked;26/12/2025;0;3.231.161.53;10430;Kr3nn 6-60, Yumbo, Valle Cauca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/14/2023 5:53:58 PM;N;3;;12/15/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1093056;Renting;0U97;KIE968;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102035016;4764413917;9103979513;Claro CO;89571016023121577058;3N6AD35U4ZK425570;KIE968;;Parked;26/12/2025;0;3.231.161.53;10430;Cra. 31 #10-321, Yumbo, Arroyo Hondo, Yumbo, Valle del Cauca, Colombia. 760502;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/21/2022 5:47:33 AM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1092877;Renting;0U48;KIE967;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556101741234;4764412901;9103978237;Claro CO;89571016023121575995;3N6AD35U8ZK425572;KIE967;;Ignition OFF;26/12/2025;0;3.231.161.53;10430;Km 0 de la vía Buenos Aires, , Tolima, . .;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/30/2022 1:30:01 PM;N;3;;10/12/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1093002;Renting;0U7P;KIE966;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102537169;4764414220;9103979487;Claro CO;89571016023121576795;3N6AD35U7ZK425577;KIE966;;Parked;26/12/2025;0;3.231.161.53;10430;16-43 16-43 16-74 16478 16499-16453 Carrera 16b Carrera 16b Calle 166 Calle 166 Calle 166 , Bogotá. Bogotá. 110131;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/24/2022 10:18:13 PM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1092889;Renting;0U4K;KIE955;;Monthly;;;;7/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102296113;4764414719;9103979456;Claro CO;89571016023121576480;3N6AD35U6ZK425554;KIE955;;Parked;7/12/2025;0;3.231.161.53;10530;AC 63 - Tv 93, Fontibón, Bogotá, Colombia, . 111071;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/25/2022 4:17:35 AM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1109224;Renting;19BT;KIE944 VF;;Monthly;;;;26/12/2025;240000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;VidFleet 4K;6B3101B9;6B3101B9;3182873484;MOVISTAR CO;8957123112211415417;;KIE944;;Ignition OFF;26/12/2025;0;3.231.161.53;-1;AC 134 - AK 7, Usaquén, Bogotá, Colombia. 110121;LTE;314153;Active;4/13/2025 12:00:00 AM;5/12/2025 12:00:00 AM;4/13/2025 10:52:23 PM;N;3;;3/4/2026 12:00:00 AM;;;;;SAXHORN_V1C-3.18.1115
1092981;Renting;0U74;KIE944;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102478885;4764414646;9103979472;Claro CO;89571016023121576647;3N6AD35U6ZK425554;KIE944;;Ignition OFF;26/12/2025;0;3.231.161.53;10534;Av Contador 7-23, Bogota, Cundinamarca, .;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/24/2022 10:45:41 PM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
