Message;Status
+RESP:GTSTT,500501,868574042447461,,21,0,0.0,181,8.5,-75.522807,10.399345,20250707215127,0732,0101,3AB6,BBAD659,06,210100,12,20250707215127,218B$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32312C302C302E302C3138312C382E352C2D37352E3532323830372C31302E3339393334352C32303235303730373231353132372C303733322C303130312C334142362C424241443635392C30362C3231303130302C31322C32303235303730373231353132372C3231384224
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,181,8.5,-75.522807,10.399345,20250707215218,0732,0101,3AB6,BBAD659,04,12,58747.3,04781:46:33,,,100,210100,,,,20250707215221,218C$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3138312C382E352C2D37352E3532323830372C31302E3339393334352C32303235303730373231353231382C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738313A34363A33332C2C2C3130302C3231303130302C2C2C2C32303235303730373231353232312C3231384324
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,181,8.5,-75.522807,10.399345,20250707215318,0732,0101,3AB6,BBAD659,04,12,58747.3,04781:47:33,,,100,210100,,,,20250707215321,218D$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3138312C382E352C2D37352E3532323830372C31302E3339393334352C32303235303730373231353331382C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738313A34373A33332C2C2C3130302C3231303130302C2C2C2C32303235303730373231353332312C3231384424
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,181,8.5,-75.522807,10.399345,20250707215418,0732,0101,3AB6,BBAD659,04,12,58747.3,04781:48:33,,,100,210100,,,,20250707215421,218E$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3138312C382E352C2D37352E3532323830372C31302E3339393334352C32303235303730373231353431382C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738313A34383A33332C2C2C3130302C3231303130302C2C2C2C32303235303730373231353432312C3231384524
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,181,8.5,-75.522807,10.399345,20250707215518,0732,0101,3AB6,BBAD659,04,12,58747.3,04781:49:33,,,100,210100,,,,20250707215521,218F$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3138312C382E352C2D37352E3532323830372C31302E3339393334352C32303235303730373231353531382C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738313A34393A33332C2C2C3130302C3231303130302C2C2C2C32303235303730373231353532312C3231384624
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,181,8.5,-75.522807,10.399345,20250707215619,0732,0101,3AB6,BBAD659,04,12,58747.3,04781:50:33,,,100,210100,,,,20250707215621,2190$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3138312C382E352C2D37352E3532323830372C31302E3339393334352C32303235303730373231353631392C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738313A35303A33332C2C2C3130302C3231303130302C2C2C2C32303235303730373231353632312C3231393024
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,181,8.5,-75.522807,10.399345,20250707215719,0732,0101,3AB6,BBAD659,04,12,58747.3,04781:51:33,,,100,210100,,,,20250707215721,2191$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3138312C382E352C2D37352E3532323830372C31302E3339393334352C32303235303730373231353731392C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738313A35313A33332C2C2C3130302C3231303130302C2C2C2C32303235303730373231353732312C3231393124
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,181,8.5,-75.522807,10.399345,20250707215819,0732,0101,3AB6,BBAD659,04,12,58747.3,04781:52:33,,,100,210100,,,,20250707215821,2192$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3138312C382E352C2D37352E3532323830372C31302E3339393334352C32303235303730373231353831392C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738313A35323A33332C2C2C3130302C3231303130302C2C2C2C32303235303730373231353832312C3231393224
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,181,8.5,-75.522807,10.399345,20250707215919,0732,0101,3AB6,BBAD659,04,12,58747.3,04781:53:33,,,100,210100,,,,20250707215921,2193$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3138312C382E352C2D37352E3532323830372C31302E3339393334352C32303235303730373231353931392C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738313A35333A33332C2C2C3130302C3231303130302C2C2C2C32303235303730373231353932312C3231393324
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,181,8.5,-75.522807,10.399345,20250707220019,0732,0101,3AB6,BBAD659,04,12,58747.3,04781:54:33,,,100,210100,,,,20250707220021,2194$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3138312C382E352C2D37352E3532323830372C31302E3339393334352C32303235303730373232303031392C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738313A35343A33332C2C2C3130302C3231303130302C2C2C2C32303235303730373232303032312C3231393424
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,181,8.5,-75.522807,10.399345,20250707220119,0732,0101,3AB6,BBAD659,04,12,58747.3,04781:55:33,,,100,210100,,,,20250707220121,2195$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3138312C382E352C2D37352E3532323830372C31302E3339393334352C32303235303730373232303131392C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738313A35353A33332C2C2C3130302C3231303130302C2C2C2C32303235303730373232303132312C3231393524
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,181,8.5,-75.522807,10.399345,20250707220219,0732,0101,3AB6,BBAD659,04,12,58747.3,04781:56:33,,,100,210100,,,,20250707220221,2196$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3138312C382E352C2D37352E3532323830372C31302E3339393334352C32303235303730373232303231392C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738313A35363A33332C2C2C3130302C3231303130302C2C2C2C32303235303730373232303232312C3231393624
+RESP:GTSTT,500501,868574042447461,,22,0,0.0,181,8.5,-75.522807,10.399345,20250707220244,0732,0101,3AB6,BBAD659,06,220100,12,20250707220245,2197$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32322C302C302E302C3138312C382E352C2D37352E3532323830372C31302E3339393334352C32303235303730373232303234342C303733322C303130312C334142362C424241443635392C30362C3232303130302C31322C32303235303730373232303234352C3231393724
+RESP:GTIGF,500501,868574042447461,,5926,0,0.0,181,8.5,-75.522807,10.399345,20250707220246,0732,0101,3AB6,BBAD659,06,120000,12,04781:56:59,58747.3,20250707220246,2198$;0x2B524553503A47544947462C3530303530312C3836383537343034323434373436312C2C353932362C302C302E302C3138312C382E352C2D37352E3532323830372C31302E3339393334352C32303235303730373232303234362C303733322C303130312C334142362C424241443635392C30362C3132303030302C31322C30343738313A35363A35392C35383734372E332C32303235303730373232303234362C3231393824
+RESP:GTSTT,500501,868574042447461,,12,0,0.0,181,8.5,-75.522807,10.399345,20250707220246,0732,0101,3AB6,BBAD659,06,120000,12,20250707220246,2199$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C31322C302C302E302C3138312C382E352C2D37352E3532323830372C31302E3339393334352C32303235303730373232303234362C303733322C303130312C334142362C424241443635392C30362C3132303030302C31322C32303235303730373232303234362C3231393924
+RESP:GTIGL,500501,868574042447461,,,00,1,1,0.0,181,6.9,-75.522678,10.399344,20250707220254,0732,0101,3AB6,BBAD659,04,12,58747.3,20250707220254,219A$;0x2B524553503A475449474C2C3530303530312C3836383537343034323434373436312C2C2C30302C312C312C302E302C3138312C362E392C2D37352E3532323637382C31302E3339393334342C32303235303730373232303235342C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C32303235303730373232303235342C3231394124
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,181,6.9,-75.522678,10.399344,20250707220254,0732,0101,3AB6,BBAD659,04,12,58747.3,04781:56:59,,,100,120000,,,,20250707220254,219B$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3138312C362E392C2D37352E3532323637382C31302E3339393334342C32303235303730373232303235342C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738313A35363A35392C2C2C3130302C3132303030302C2C2C2C32303235303730373232303235342C3231394224
+RESP:GTSTT,500501,868574042447461,,11,0,0.0,181,6.9,-75.522678,10.399344,20250707220254,0732,0101,3AB6,BBAD659,06,110000,12,20250707220320,219C$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C31312C302C302E302C3138312C362E392C2D37352E3532323637382C31302E3339393334342C32303235303730373232303235342C303733322C303130312C334142362C424241443635392C30362C3131303030302C31322C32303235303730373232303332302C3231394324
+RESP:GTIGN,500501,868574042447461,,1235,0,0.0,181,6.9,-75.522678,10.399344,20250707220254,0732,0101,3AB6,BBAD659,06,220100,12,04781:56:59,58747.3,20250707222321,219D$;0x2B524553503A475449474E2C3530303530312C3836383537343034323434373436312C2C313233352C302C302E302C3138312C362E392C2D37352E3532323637382C31302E3339393334342C32303235303730373232303235342C303733322C303130312C334142362C424241443635392C30362C3232303130302C31322C30343738313A35363A35392C35383734372E332C32303235303730373232323332312C3231394424
+RESP:GTSTT,500501,868574042447461,,22,0,0.0,181,6.9,-75.522678,10.399344,20250707220254,0732,0101,3AB6,BBAD659,06,220100,12,20250707222321,219E$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32322C302C302E302C3138312C362E392C2D37352E3532323637382C31302E3339393334342C32303235303730373232303235342C303733322C303130312C334142362C424241443635392C30362C3232303130302C31322C32303235303730373232323332312C3231394524
+RESP:GTIGL,500501,868574042447461,,,01,1,1,0.0,181,39.6,-75.522855,10.399353,20250707222336,0732,0101,3AB6,BBAD659,04,12,58747.3,20250707222335,219F$;0x2B524553503A475449474C2C3530303530312C3836383537343034323434373436312C2C2C30312C312C312C302E302C3138312C33392E362C2D37352E3532323835352C31302E3339393335332C32303235303730373232323333362C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C32303235303730373232323333352C3231394624
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,181,39.6,-75.522855,10.399353,20250707222336,0732,0101,3AB6,BBAD659,04,12,58747.3,04781:57:09,,,100,220100,,,,20250707222335,21A0$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3138312C33392E362C2D37352E3532323835352C31302E3339393335332C32303235303730373232323333362C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738313A35373A30392C2C2C3130302C3232303130302C2C2C2C32303235303730373232323333352C3231413024
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,97,34.2,-75.522818,10.399352,20250707222433,0732,0101,3AB6,BBAD659,04,12,58747.3,04781:58:09,,,100,220100,,,,20250707222435,21A1$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39372C33342E322C2D37352E3532323831382C31302E3339393335322C32303235303730373232323433332C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738313A35383A30392C2C2C3130302C3232303130302C2C2C2C32303235303730373232323433352C3231413124
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,97,34.2,-75.522818,10.399352,20250707222533,0732,0101,3AB6,BBAD659,04,12,58747.3,04781:59:09,,,100,220100,,,,20250707222535,21A2$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39372C33342E322C2D37352E3532323831382C31302E3339393335322C32303235303730373232323533332C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738313A35393A30392C2C2C3130302C3232303130302C2C2C2C32303235303730373232323533352C3231413224
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,97,34.2,-75.522818,10.399352,20250707222633,0732,0101,3AB6,BBAD659,04,12,58747.3,04782:00:09,,,100,220100,,,,20250707222635,21A3$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39372C33342E322C2D37352E3532323831382C31302E3339393335322C32303235303730373232323633332C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738323A30303A30392C2C2C3130302C3232303130302C2C2C2C32303235303730373232323633352C3231413324
+RESP:GTIGF,500501,868574042447461,,200,0,0.0,97,34.2,-75.522818,10.399352,20250707222639,0732,0101,3AB6,BBAD659,06,120000,12,04782:00:19,58747.3,20250707222641,21A4$;0x2B524553503A47544947462C3530303530312C3836383537343034323434373436312C2C3230302C302C302E302C39372C33342E322C2D37352E3532323831382C31302E3339393335322C32303235303730373232323633392C303733322C303130312C334142362C424241443635392C30362C3132303030302C31322C30343738323A30303A31392C35383734372E332C32303235303730373232323634312C3231413424
+RESP:GTSTT,500501,868574042447461,,12,0,0.0,97,34.2,-75.522818,10.399352,20250707222639,0732,0101,3AB6,BBAD659,06,120000,12,20250707222641,21A5$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C31322C302C302E302C39372C33342E322C2D37352E3532323831382C31302E3339393335322C32303235303730373232323633392C303733322C303130312C334142362C424241443635392C30362C3132303030302C31322C32303235303730373232323634312C3231413524
+RESP:GTIGL,500501,868574042447461,,,00,1,1,0.0,97,34.2,-75.522818,10.399352,20250707222644,0732,0101,3AB6,BBAD659,04,12,58747.3,20250707222643,21A6$;0x2B524553503A475449474C2C3530303530312C3836383537343034323434373436312C2C2C30302C312C312C302E302C39372C33342E322C2D37352E3532323831382C31302E3339393335322C32303235303730373232323634342C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C32303235303730373232323634332C3231413624
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,97,34.2,-75.522818,10.399352,20250707222644,0732,0101,3AB6,BBAD659,04,12,58747.3,04782:00:19,,,100,120000,,,,20250707222643,21A7$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39372C33342E322C2D37352E3532323831382C31302E3339393335322C32303235303730373232323634342C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738323A30303A31392C2C2C3130302C3132303030302C2C2C2C32303235303730373232323634332C3231413724
+RESP:GTSTT,500501,868574042447461,,11,0,0.0,97,34.2,-75.522818,10.399352,20250707222644,0732,0101,3AB6,BBAD659,06,110000,12,20250707222723,21A8$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C31312C302C302E302C39372C33342E322C2D37352E3532323831382C31302E3339393335322C32303235303730373232323634342C303733322C303130312C334142362C424241443635392C30362C3131303030302C31322C32303235303730373232323732332C3231413824
+RESP:GTIGN,500501,868574042447461,,805,0,0.0,97,34.2,-75.522818,10.399352,20250707222644,0732,0101,3AB6,BBAD659,06,220100,12,04782:00:19,58747.3,20250707224006,21A9$;0x2B524553503A475449474E2C3530303530312C3836383537343034323434373436312C2C3830352C302C302E302C39372C33342E322C2D37352E3532323831382C31302E3339393335322C32303235303730373232323634342C303733322C303130312C334142362C424241443635392C30362C3232303130302C31322C30343738323A30303A31392C35383734372E332C32303235303730373232343030362C3231413924
+RESP:GTSTT,500501,868574042447461,,22,0,0.0,97,34.2,-75.522818,10.399352,20250707222644,0732,0101,3AB6,BBAD659,06,220100,12,20250707224006,21AA$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32322C302C302E302C39372C33342E322C2D37352E3532323831382C31302E3339393335322C32303235303730373232323634342C303733322C303130312C334142362C424241443635392C30362C3232303130302C31322C32303235303730373232343030362C3231414124
+RESP:GTIGL,500501,868574042447461,,,01,1,1,2.8,97,3.5,-75.522739,10.399222,20250707224015,0732,0101,3AB6,BBAD659,04,12,58747.3,20250707224015,21AB$;0x2B524553503A475449474C2C3530303530312C3836383537343034323434373436312C2C2C30312C312C312C322E382C39372C332E352C2D37352E3532323733392C31302E3339393232322C32303235303730373232343031352C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C32303235303730373232343031352C3231414224
+RESP:GTFRI,500501,868574042447461,,,10,1,1,2.8,97,3.5,-75.522739,10.399222,20250707224015,0732,0101,3AB6,BBAD659,04,12,58747.3,04782:00:24,,,100,220100,,,,20250707224015,21AC$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C322E382C39372C332E352C2D37352E3532323733392C31302E3339393232322C32303235303730373232343031352C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738323A30303A32342C2C2C3130302C3232303130302C2C2C2C32303235303730373232343031352C3231414324
+RESP:GTFRI,500501,868574042447461,,,11,1,1,5.0,350,13.2,-75.522761,10.399393,20250707224054,0732,0101,3AB6,BBAD659,04,12,58747.3,04782:01:04,,,100,220100,,,,20250707224053,21AD$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C352E302C3335302C31332E322C2D37352E3532323736312C31302E3339393339332C32303235303730373232343035342C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738323A30313A30342C2C2C3130302C3232303130302C2C2C2C32303235303730373232343035332C3231414424
+RESP:GTIGF,500501,868574042447461,,64,0,0.0,345,11.1,-75.522751,10.399451,20250707224109,0732,0101,3AB6,BBAD659,06,120000,12,04782:01:23,58747.3,20250707224110,21AE$;0x2B524553503A47544947462C3530303530312C3836383537343034323434373436312C2C36342C302C302E302C3334352C31312E312C2D37352E3532323735312C31302E3339393435312C32303235303730373232343130392C303733322C303130312C334142362C424241443635392C30362C3132303030302C31322C30343738323A30313A32332C35383734372E332C32303235303730373232343131302C3231414524
+RESP:GTSTT,500501,868574042447461,,12,0,0.0,345,11.1,-75.522751,10.399451,20250707224109,0732,0101,3AB6,BBAD659,06,120000,12,20250707224110,21AF$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C31322C302C302E302C3334352C31312E312C2D37352E3532323735312C31302E3339393435312C32303235303730373232343130392C303733322C303130312C334142362C424241443635392C30362C3132303030302C31322C32303235303730373232343131302C3231414624
+RESP:GTIGL,500501,868574042447461,,,00,1,1,0.0,345,11.1,-75.522751,10.399451,20250707224114,0732,0101,3AB6,BBAD659,04,12,58747.3,20250707224113,21B0$;0x2B524553503A475449474C2C3530303530312C3836383537343034323434373436312C2C2C30302C312C312C302E302C3334352C31312E312C2D37352E3532323735312C31302E3339393435312C32303235303730373232343131342C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C32303235303730373232343131332C3231423024
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,345,11.1,-75.522751,10.399451,20250707224114,0732,0101,3AB6,BBAD659,04,12,58747.3,04782:01:23,,,100,120000,,,,20250707224113,21B1$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3334352C31312E312C2D37352E3532323735312C31302E3339393435312C32303235303730373232343131342C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738323A30313A32332C2C2C3130302C3132303030302C2C2C2C32303235303730373232343131332C3231423124
+RESP:GTSTT,500501,868574042447461,,11,0,0.0,345,11.1,-75.522751,10.399451,20250707224114,0732,0101,3AB6,BBAD659,06,110000,12,20250707224141,21B2$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C31312C302C302E302C3334352C31312E312C2D37352E3532323735312C31302E3339393435312C32303235303730373232343131342C303733322C303130312C334142362C424241443635392C30362C3131303030302C31322C32303235303730373232343134312C3231423224
+RESP:GTIGN,500501,868574042447461,,613,0,0.0,345,11.1,-75.522751,10.399451,20250707224114,0732,0101,3AB6,BBAD659,06,220100,12,04782:01:23,58747.3,20250707225123,21B3$;0x2B524553503A475449474E2C3530303530312C3836383537343034323434373436312C2C3631332C302C302E302C3334352C31312E312C2D37352E3532323735312C31302E3339393435312C32303235303730373232343131342C303733322C303130312C334142362C424241443635392C30362C3232303130302C31322C30343738323A30313A32332C35383734372E332C32303235303730373232353132332C3231423324
+RESP:GTSTT,500501,868574042447461,,22,0,0.0,345,11.1,-75.522751,10.399451,20250707224114,0732,0101,3AB6,BBAD659,06,220100,12,20250707225123,21B4$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32322C302C302E302C3334352C31312E312C2D37352E3532323735312C31302E3339393435312C32303235303730373232343131342C303733322C303130312C334142362C424241443635392C30362C3232303130302C31322C32303235303730373232353132332C3231423424
+RESP:GTIGL,500501,868574042447461,,,01,1,1,0.2,345,14.0,-75.522723,10.399497,20250707225131,0732,0101,3AB6,BBAD659,04,12,58747.3,20250707225130,21B5$;0x2B524553503A475449474C2C3530303530312C3836383537343034323434373436312C2C2C30312C312C312C302E322C3334352C31342E302C2D37352E3532323732332C31302E3339393439372C32303235303730373232353133312C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C32303235303730373232353133302C3231423524
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.2,345,14.0,-75.522723,10.399497,20250707225131,0732,0101,3AB6,BBAD659,04,12,58747.3,04782:01:28,,,100,220100,,,,20250707225130,21B6$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E322C3334352C31342E302C2D37352E3532323732332C31302E3339393439372C32303235303730373232353133312C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738323A30313A32382C2C2C3130302C3232303130302C2C2C2C32303235303730373232353133302C3231423624
+RESP:GTFRI,500501,868574042447461,,,10,1,1,5.0,301,11.3,-75.522775,10.399467,20250707225225,0732,0101,3AB6,BBAD659,04,12,58747.3,04782:02:28,,,100,220100,,,,20250707225229,21B7$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C352E302C3330312C31312E332C2D37352E3532323737352C31302E3339393436372C32303235303730373232353232352C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738323A30323A32382C2C2C3130302C3232303130302C2C2C2C32303235303730373232353232392C3231423724
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,278,10.6,-75.522769,10.399450,20250707225325,0732,0101,3AB6,BBAD659,04,12,58747.3,04782:03:28,,,100,220100,,,,20250707225329,21B8$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3237382C31302E362C2D37352E3532323736392C31302E3339393435302C32303235303730373232353332352C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738323A30333A32382C2C2C3130302C3232303130302C2C2C2C32303235303730373232353332392C3231423824
+RESP:GTIGF,500501,868574042447461,,130,0,0.0,278,10.6,-75.522769,10.399450,20250707225331,0732,0101,3AB6,BBAD659,06,120000,12,04782:03:33,58747.3,20250707225333,21B9$;0x2B524553503A47544947462C3530303530312C3836383537343034323434373436312C2C3133302C302C302E302C3237382C31302E362C2D37352E3532323736392C31302E3339393435302C32303235303730373232353333312C303733322C303130312C334142362C424241443635392C30362C3132303030302C31322C30343738323A30333A33332C35383734372E332C32303235303730373232353333332C3231423924
+RESP:GTSTT,500501,868574042447461,,12,0,0.0,278,10.6,-75.522769,10.399450,20250707225331,0732,0101,3AB6,BBAD659,06,120000,12,20250707225333,21BA$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C31322C302C302E302C3237382C31302E362C2D37352E3532323736392C31302E3339393435302C32303235303730373232353333312C303733322C303130312C334142362C424241443635392C30362C3132303030302C31322C32303235303730373232353333332C3231424124
+RESP:GTIGL,500501,868574042447461,,,00,1,1,0.0,278,10.6,-75.522769,10.399450,20250707225336,0732,0101,3AB6,BBAD659,04,12,58747.3,20250707225335,21BB$;0x2B524553503A475449474C2C3530303530312C3836383537343034323434373436312C2C2C30302C312C312C302E302C3237382C31302E362C2D37352E3532323736392C31302E3339393435302C32303235303730373232353333362C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C32303235303730373232353333352C3231424224
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,278,10.6,-75.522769,10.399450,20250707225336,0732,0101,3AB6,BBAD659,04,12,58747.3,04782:03:33,,,100,120000,,,,20250707225335,21BC$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3237382C31302E362C2D37352E3532323736392C31302E3339393435302C32303235303730373232353333362C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738323A30333A33332C2C2C3130302C3132303030302C2C2C2C32303235303730373232353333352C3231424324
+RESP:GTSTT,500501,868574042447461,,11,0,0.0,278,10.6,-75.522769,10.399450,20250707225336,0732,0101,3AB6,BBAD659,06,110000,12,20250707225433,21BD$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C31312C302C302E302C3237382C31302E362C2D37352E3532323736392C31302E3339393435302C32303235303730373232353333362C303733322C303130312C334142362C424241443635392C30362C3131303030302C31322C32303235303730373232353433332C3231424424
+RESP:GTIGN,500501,868574042447461,,1073,0,0.0,278,10.6,-75.522769,10.399450,20250707225336,0732,0101,3AB6,BBAD659,06,220100,12,04782:03:33,58747.3,20250707231126,21BE$;0x2B524553503A475449474E2C3530303530312C3836383537343034323434373436312C2C313037332C302C302E302C3237382C31302E362C2D37352E3532323736392C31302E3339393435302C32303235303730373232353333362C303733322C303130312C334142362C424241443635392C30362C3232303130302C31322C30343738323A30333A33332C35383734372E332C32303235303730373233313132362C3231424524
+RESP:GTSTT,500501,868574042447461,,22,0,0.0,278,10.6,-75.522769,10.399450,20250707225336,0732,0101,3AB6,BBAD659,06,220100,12,20250707231126,21BF$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32322C302C302E302C3237382C31302E362C2D37352E3532323736392C31302E3339393435302C32303235303730373232353333362C303733322C303130312C334142362C424241443635392C30362C3232303130302C31322C32303235303730373233313132362C3231424624
+RESP:GTIGL,500501,868574042447461,,,01,1,1,2.5,278,15.7,-75.522759,10.399259,20250707231141,0732,0101,3AB6,BBAD659,04,12,58747.3,20250707231141,21C0$;0x2B524553503A475449474C2C3530303530312C3836383537343034323434373436312C2C2C30312C312C312C322E352C3237382C31352E372C2D37352E3532323735392C31302E3339393235392C32303235303730373233313134312C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C32303235303730373233313134312C3231433024
+RESP:GTFRI,500501,868574042447461,,,10,1,1,2.5,278,15.7,-75.522759,10.399259,20250707231141,0732,0101,3AB6,BBAD659,04,12,58747.3,04782:03:43,,,100,220100,,,,20250707231141,21C1$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C322E352C3237382C31352E372C2D37352E3532323735392C31302E3339393235392C32303235303730373233313134312C303733322C303130312C334142362C424241443635392C30342C31322C35383734372E332C30343738323A30333A34332C2C2C3130302C3232303130302C2C2C2C32303235303730373233313134312C3231433124
+RESP:GTSTT,500501,868574042447461,,21,0,0.0,278,15.0,-75.522751,10.399256,20250707231232,0732,0101,3AB6,BBAD659,06,210100,12,20250707231233,21C2$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32312C302C302E302C3237382C31352E302C2D37352E3532323735312C31302E3339393235362C32303235303730373233313233322C303733322C303130312C334142362C424241443635392C30362C3231303130302C31322C32303235303730373233313233332C3231433224
