,Created,Message,Status
16181,2025-06-01 15:58:49.859,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,124,0.6,-75.532207,10.415104,20250601155850,0732,0101,3AAC,BBAACDB,04,12,32194.0,20250601155850,7366$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3132342C302E362C2D37352E3533323230372C31302E3431353130342C32303235303630313135353835302C303733322C303130312C334141432C424241414344422C30342C31322C33323139342E302C32303235303630313135353835302C3733363624
16183,2025-06-01 15:59:07.729,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,11.1,199,1.6,-75.532017,10.414748,20250601155908,0732,0101,3AAC,BBAACDC,04,12,32194.0,20250601155908,7368$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31312E312C3139392C312E362C2D37352E3533323031372C31302E3431343734382C32303235303630313135353930382C303733322C303130312C334141432C424241414344432C30342C31322C33323139342E302C32303235303630313135353930382C3733363824
16186,2025-06-01 15:59:55.934,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,238,-1.3,-75.533586,10.413579,20250601155956,0732,0101,3AAC,BBAACDD,04,12,32194.2,20250601155957,736B$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3233382C2D312E332C2D37352E3533333538362C31302E3431333537392C32303235303630313135353935362C303733322C303130312C334141432C424241414344442C30342C31322C33323139342E322C32303235303630313135353935372C3733364224
16189,2025-06-01 16:01:13.318,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,24.4,317,0.0,-75.533996,10.413675,20250601160114,0732,0101,3AAC,BBAACDD,04,12,32194.3,20250601160114,736E$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C32342E342C3331372C302E302C2D37352E3533333939362C31302E3431333637352C32303235303630313136303131342C303733322C303130312C334141432C424241414344442C30342C31322C33323139342E332C32303235303630313136303131342C3733364524
16193,2025-06-01 16:02:28.538,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,6.6,254,-10.1,-75.535976,10.416068,20250601160229,0732,0101,3AAC,BBAAE57,04,12,32194.7,20250601160230,7372$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C362E362C3235342C2D31302E312C2D37352E3533353937362C31302E3431363036382C32303235303630313136303232392C303733322C303130312C334141432C424241414535372C30342C31322C33323139342E372C32303235303630313136303233302C3733373224
16195,2025-06-01 16:02:52.162,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,21.6,234,-11.6,-75.536411,10.415754,20250601160253,0732,0101,3AAC,BBAAE57,04,12,32194.7,20250601160253,7374$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C32312E362C3233342C2D31312E362C2D37352E3533363431312C31302E3431353735342C32303235303630313136303235332C303733322C303130312C334141432C424241414535372C30342C31322C33323139342E372C32303235303630313136303235332C3733373424
16198,2025-06-01 16:04:28.906,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,147,-7.4,-75.536996,10.412637,20250601160429,0732,0101,3AAC,BBAAE59,04,12,32195.2,20250601160429,7377$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3134372C2D372E342C2D37352E3533363939362C31302E3431323633372C32303235303630313136303432392C303733322C303130312C334141432C424241414535392C30342C31322C33323139352E322C32303235303630313136303432392C3733373724
16199,2025-06-01 16:04:43.970,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,11.9,149,-5.8,-75.536644,10.412083,20250601160444,0732,0101,3AAC,BBAAE59,04,12,32195.3,20250601160445,7378$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31312E392C3134392C2D352E382C2D37352E3533363634342C31302E3431323038332C32303235303630313136303434342C303733322C303130312C334141432C424241414535392C30342C31322C33323139352E332C32303235303630313136303434352C3733373824
16201,2025-06-01 16:04:58.679,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,149,-7.3,-75.536627,10.412050,20250601160459,0732,0101,3AAC,BBAAE59,04,12,32195.3,20250601160459,737A$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3134392C2D372E332C2D37352E3533363632372C31302E3431323035302C32303235303630313136303435392C303733322C303130312C334141432C424241414535392C30342C31322C33323139352E332C32303235303630313136303435392C3733374124
16203,2025-06-01 16:05:52.148,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,22.1,149,-5.4,-75.536130,10.411260,20250601160553,0732,0101,3AAC,BBAAE58,04,12,32195.4,20250601160553,737C$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C32322E312C3134392C2D352E342C2D37352E3533363133302C31302E3431313236302C32303235303630313136303535332C303733322C303130312C334141432C424241414535382C30342C31322C33323139352E342C32303235303630313136303535332C3733374324
16211,2025-06-01 16:08:26.164,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,127,-0.8,-75.528329,10.407035,20250601160826,0732,0101,3AAC,BBAAF20,04,12,32196.6,20250601160827,7384$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3132372C2D302E382C2D37352E3532383332392C31302E3430373033352C32303235303630313136303832362C303733322C303130312C334141432C424241414632302C30342C31322C33323139362E362C32303235303630313136303832372C3733383424
16212,2025-06-01 16:08:58.576,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,41.0,98,-1.8,-75.527462,10.406645,20250601160859,0732,0101,3AAC,BBAAF20,04,12,32196.7,20250601160859,7385$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C34312E302C39382C2D312E382C2D37352E3532373436322C31302E3430363634352C32303235303630313136303835392C303733322C303130312C334141432C424241414632302C30342C31322C33323139362E372C32303235303630313136303835392C3733383524
16228,2025-06-01 16:15:49.232,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,38,-1.1,-75.502300,10.380565,20250601161550,0732,0101,3AAC,BBA42BA,04,12,32201.8,20250601161550,7395$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C33382C2D312E312C2D37352E3530323330302C31302E3338303536352C32303235303630313136313535302C303733322C303130312C334141432C424241343242412C30342C31322C33323230312E382C32303235303630313136313535302C3733393524
16230,2025-06-01 16:16:08.320,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,16.9,23,-4.1,-75.501939,10.381372,20250601161608,0732,0101,3AAC,BBA42BA,04,12,32201.9,20250601161609,7397$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31362E392C32332C2D342E312C2D37352E3530313933392C31302E3338313337322C32303235303630313136313630382C303733322C303130312C334141432C424241343242412C30342C31322C33323230312E392C32303235303630313136313630392C3733393724
16235,2025-06-01 16:18:10.861,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,6.0,342,-2.9,-75.502846,10.387946,20250601161811,0732,0101,3AAC,BBAD163,04,12,32202.8,20250601161812,739B$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C362E302C3334322C2D322E392C2D37352E3530323834362C31302E3338373934362C32303235303630313136313831312C303733322C303130312C334141432C424241443136332C30342C31322C33323230322E382C32303235303630313136313831322C3733394224
16238,2025-06-01 16:18:43.945,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,42.8,78,-3.3,-75.501681,10.388561,20250601161844,0732,0101,3AAC,BBA422D,04,12,32202.9,20250601161845,739E$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C34322E382C37382C2D332E332C2D37352E3530313638312C31302E3338383536312C32303235303630313136313834342C303733322C303130312C334141432C424241343232442C30342C31322C33323230322E392C32303235303630313136313834352C3733394524
16242,2025-06-01 16:20:49.387,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,6.5,65,8.8,-75.488423,10.391002,20250601162050,0732,0101,3AAC,BBACDFB,04,12,32204.4,20250601162051,73A2$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C362E352C36352C382E382C2D37352E3438383432332C31302E3339313030322C32303235303630313136323035302C303733322C303130312C334141432C424241434446422C30342C31322C33323230342E342C32303235303630313136323035312C3733413224
16244,2025-06-01 16:21:16.793,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,22.8,137,3.8,-75.487552,10.389916,20250601162117,0732,0101,3AAC,BBACDFB,04,12,32204.6,20250601162117,73A4$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C32322E382C3133372C332E382C2D37352E3438373535322C31302E3338393931362C32303235303630313136323131372C303733322C303130312C334141432C424241434446422C30342C31322C33323230342E362C32303235303630313136323131372C3733413424
16251,2025-06-01 16:24:08.058,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,92,28.3,-75.486864,10.379911,20250601162408,0732,0101,3AAC,BBAAEC5,04,12,32205.9,20250601162409,73AB$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C39322C32382E332C2D37352E3438363836342C31302E3337393931312C32303235303630313136323430382C303733322C303130312C334141432C424241414543352C30342C31322C33323230352E392C32303235303630313136323430392C3733414224
16253,2025-06-01 16:24:37.903,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,28.5,97,26.9,-75.485572,10.379798,20250601162438,0732,0101,3AAC,BBAAEC5,04,12,32206.1,20250601162439,73AD$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C32382E352C39372C32362E392C2D37352E3438353537322C31302E3337393739382C32303235303630313136323433382C303733322C303130312C334141432C424241414543352C30342C31322C33323230362E312C32303235303630313136323433392C3733414424
16261,2025-06-01 16:27:55.707,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,134,12.0,-75.480795,10.374801,20250601162756,0732,0101,3AAC,BBACE07,04,12,32207.2,20250601162756,73B5$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3133342C31322E302C2D37352E3438303739352C31302E3337343830312C32303235303630313136323735362C303733322C303130312C334141432C424241434530372C30342C31322C33323230372E322C32303235303630313136323735362C3733423524
16262,2025-06-01 16:28:10.964,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,32.8,94,16.9,-75.479857,10.374689,20250601162811,0732,0101,3AAC,BBACE07,04,12,32207.3,20250601162812,73B6$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C33322E382C39342C31362E392C2D37352E3437393835372C31302E3337343638392C32303235303630313136323831312C303733322C303130312C334141432C424241434530372C30342C31322C33323230372E332C32303235303630313136323831322C3733423624
16265,2025-06-01 16:29:53.051,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,97,28.8,-75.474399,10.373889,20250601162953,0732,0101,3AAC,BBA3F84,04,12,32207.9,20250601162953,73B9$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C39372C32382E382C2D37352E3437343339392C31302E3337333838392C32303235303630313136323935332C303733322C303130312C334141432C424241334638342C30342C31322C33323230372E392C32303235303630313136323935332C3733423924
16267,2025-06-01 16:31:28.658,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,16.6,105,29.6,-75.473370,10.373668,20250601163129,0732,0101,3AAC,BBA3F84,04,12,32208.0,20250601163129,73BB$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31362E362C3130352C32392E362C2D37352E3437333337302C31302E3337333636382C32303235303630313136333132392C303733322C303130312C334141432C424241334638342C30342C31322C33323230382E302C32303235303630313136333132392C3733424224
16269,2025-06-01 16:31:53.356,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,109,32.7,-75.472978,10.373534,20250601163153,0732,0101,3AAC,BBA3F84,04,12,32208.1,20250601163154,73BD$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3130392C33322E372C2D37352E3437323937382C31302E3337333533342C32303235303630313136333135332C303733322C303130312C334141432C424241334638342C30342C31322C33323230382E312C32303235303630313136333135342C3733424424
16273,2025-06-01 16:33:04.353,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,10.2,37,14.9,-75.471988,10.374016,20250601163305,0732,0101,3AAC,BBA3F84,04,12,32208.2,20250601163305,73C1$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31302E322C33372C31342E392C2D37352E3437313938382C31302E3337343031362C32303235303630313136333330352C303733322C303130312C334141432C424241334638342C30342C31322C33323230382E322C32303235303630313136333330352C3733433124
16277,2025-06-01 16:36:05.301,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,34,-0.6,-75.468893,10.382579,20250601163605,0732,0101,3AAC,BBAAF71,04,12,32209.3,20250601163605,73C5$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C33342C2D302E362C2D37352E3436383839332C31302E3338323537392C32303235303630313136333630352C303733322C303130312C334141432C424241414637312C30342C31322C33323230392E332C32303235303630313136333630352C3733433524
16285,2025-06-01 16:41:58.446,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,34.4,123,25.6,-75.467387,10.383200,20250601164159,0732,0101,3AAC,BBAAF6F,04,12,32209.5,20250601164200,73CD$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C33342E342C3132332C32352E362C2D37352E3436373338372C31302E3338333230302C32303235303630313136343135392C303733322C303130312C334141432C424241414636462C30342C31322C33323230392E352C32303235303630313136343230302C3733434424
16289,2025-06-01 16:44:55.770,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,130,8.0,-75.458585,10.374573,20250601164456,0732,0101,3AAC,BBAAF67,04,12,32210.9,20250601164456,73D1$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3133302C382E302C2D37352E3435383538352C31302E3337343537332C32303235303630313136343435362C303733322C303130312C334141432C424241414636372C30342C31322C33323231302E392C32303235303630313136343435362C3733443124
16290,2025-06-01 16:45:25.651,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,37.2,135,10.3,-75.457690,10.373901,20250601164526,0732,0101,3AAC,BBAAF67,04,12,32211.0,20250601164526,73D2$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C33372E322C3133352C31302E332C2D37352E3435373639302C31302E3337333930312C32303235303630313136343532362C303733322C303130312C334141432C424241414636372C30342C31322C33323231312E302C32303235303630313136343532362C3733443224
16300,2025-06-01 16:49:46.369,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,45,8.4,-75.449043,10.388294,20250601164944,0732,0101,3AAC,BBACE15,04,12,32214.1,20250601164945,73DC$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C34352C382E342C2D37352E3434393034332C31302E3338383239342C32303235303630313136343934342C303733322C303130312C334141432C424241434531352C30342C31322C33323231342E312C32303235303630313136343934352C3733444324
16306,2025-06-01 16:52:16.220,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,36.6,11,8.8,-75.449090,10.389254,20250601165217,0732,0101,3AAC,BBACE15,04,12,32214.2,20250601165217,73E2$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C33362E362C31312C382E382C2D37352E3434393039302C31302E3338393235342C32303235303630313136353231372C303733322C303130312C334141432C424241434531352C30342C31322C33323231342E322C32303235303630313136353231372C3733453224
16325,2025-06-01 17:00:34.363,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,310,2.1,-75.456934,10.400305,20250601170035,0732,0101,0E28,3E09,04,12,32219.2,20250601170036,73F4$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3331302C322E312C2D37352E3435363933342C31302E3430303330352C32303235303630313137303033352C303733322C303130312C304532382C334530392C30342C31322C33323231392E322C32303235303630313137303033362C3733463424
16328,2025-06-01 17:01:04.795,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,21.4,0,2.1,-75.456927,10.401222,20250601170105,0732,0101,3AB6,BBACE24,04,12,32219.3,20250601170106,73F7$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C32312E342C302C322E312C2D37352E3435363932372C31302E3430313232322C32303235303630313137303130352C303733322C303130312C334142362C424241434532342C30342C31322C33323231392E332C32303235303630313137303130362C3733463724
16330,2025-06-01 17:01:28.298,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,4.8,52,5.3,-75.456872,10.401839,20250601170129,0732,0101,3AB6,BBACE24,04,12,32219.3,20250601170129,73F9$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C342E382C35322C352E332C2D37352E3435363837322C31302E3430313833392C32303235303630313137303132392C303733322C303130312C334142362C424241434532342C30342C31322C33323231392E332C32303235303630313137303132392C3733463924
16360,2025-06-01 17:26:43.552,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,11.7,324,3.5,-75.457476,10.402551,20250601172644,0732,0101,3AB6,BBACE24,04,12,32219.6,20250601172644,7416$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31312E372C3332342C332E352C2D37352E3435373437362C31302E3430323535312C32303235303630313137323634342C303733322C303130312C334142362C424241434532342C30342C31322C33323231392E362C32303235303630313137323634342C3734313624
16362,2025-06-01 17:27:17.020,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,330,5.6,-75.457835,10.403134,20250601172717,0732,0101,3AB6,BBACE24,04,12,32219.7,20250601172717,7418$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3333302C352E362C2D37352E3435373833352C31302E3430333133342C32303235303630313137323731372C303733322C303130312C334142362C424241434532342C30342C31322C33323231392E372C32303235303630313137323731372C3734313824
16365,2025-06-01 17:27:52.705,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,36.1,62,7.2,-75.456874,10.403850,20250601172753,0732,0101,3AB6,BBACE24,04,12,32219.8,20250601172754,741B$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C33362E312C36322C372E322C2D37352E3435363837342C31302E3430333835302C32303235303630313137323735332C303733322C303130312C334142362C424241434532342C30342C31322C33323231392E382C32303235303630313137323735342C3734314224
16369,2025-06-01 17:29:52.712,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,111,3.0,-75.449430,10.406797,20250601172953,0732,0101,3AB6,BBA39A9,04,12,32220.7,20250601172953,741F$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3131312C332E302C2D37352E3434393433302C31302E3430363739372C32303235303630313137323935332C303733322C303130312C334142362C424241333941392C30342C31322C33323232302E372C32303235303630313137323935332C3734314624
16371,2025-06-01 17:30:10.777,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,30.2,145,2.7,-75.448913,10.406215,20250601173011,0732,0101,3AB6,BBA39A9,04,12,32220.8,20250601173012,7421$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C33302E322C3134352C322E372C2D37352E3434383931332C31302E3430363231352C32303235303630313137333031312C303733322C303130312C334142362C424241333941392C30342C31322C33323232302E382C32303235303630313137333031322C3734323124
16378,2025-06-01 17:35:03.747,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,192,11.4,-75.451216,10.378686,20250601173504,0732,0101,3AB6,BBA4507,04,12,32224.0,20250601173504,7428$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3139322C31312E342C2D37352E3435313231362C31302E3337383638362C32303235303630313137333530342C303733322C303130312C334142362C424241343530372C30342C31322C33323232342E302C32303235303630313137333530342C3734323824
16379,2025-06-01 17:35:34.080,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,34.4,189,14.1,-75.451426,10.377558,20250601173534,0732,0101,3AB6,BBA44E9,04,12,32224.1,20250601173534,7429$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C33342E342C3138392C31342E312C2D37352E3435313432362C31302E3337373535382C32303235303630313137333533342C303733322C303130312C334142362C424241343445392C30342C31322C33323232342E312C32303235303630313137333533342C3734323924
16388,2025-06-01 17:40:06.866,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,305,13.6,-75.467607,10.383448,20250601174007,0732,0101,3AB6,BBAAF71,04,12,32226.9,20250601174008,7432$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3330352C31332E362C2D37352E3436373630372C31302E3338333434382C32303235303630313137343030372C303733322C303130312C334142362C424241414637312C30342C31322C33323232362E392C32303235303630313137343030382C3734333224
16391,2025-06-01 17:41:44.502,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,12.3,215,16.3,-75.468443,10.383263,20250601174134,0732,0101,3AB6,BBAAF6F,04,12,32227.0,20250601174135,7435$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31322E332C3231352C31362E332C2D37352E3436383434332C31302E3338333236332C32303235303630313137343133342C303733322C303130312C334142362C424241414636462C30342C31322C33323232372E302C32303235303630313137343133352C3734333524
16396,2025-06-01 17:44:23.108,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,187,6.0,-75.471473,10.378306,20250601174422,0732,0101,3AB6,BBA3F84,04,12,32227.7,20250601174422,743A$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3138372C362E302C2D37352E3437313437332C31302E3337383330362C32303235303630313137343432322C303733322C303130312C334142362C424241334638342C30342C31322C33323232372E372C32303235303630313137343432322C3734334124
16398,2025-06-01 17:45:15.785,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,15.0,183,11.5,-75.471529,10.377560,20250601174516,0732,0101,3AB6,BBA430A,04,12,32227.7,20250601174516,743C$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31352E302C3138332C31312E352C2D37352E3437313532392C31302E3337373536302C32303235303630313137343531362C303733322C303130312C334142362C424241343330412C30342C31322C33323232372E372C32303235303630313137343531362C3734334324
16401,2025-06-01 17:46:57.916,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,219,18.6,-75.472362,10.373480,20250601174658,0732,0101,3AB6,BBA3F84,04,12,32228.2,20250601174659,743F$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3231392C31382E362C2D37352E3437323336322C31302E3337333438302C32303235303630313137343635382C303733322C303130312C334142362C424241334638342C30342C31322C33323232382E322C32303235303630313137343635392C3734334624
16404,2025-06-01 17:47:58.919,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,32.9,287,15.5,-75.473525,10.373750,20250601174758,0732,0101,3AB6,BBA3F84,04,12,32228.4,20250601174759,7442$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C33322E392C3238372C31352E352C2D37352E3437333532352C31302E3337333735302C32303235303630313137343735382C303733322C303130312C334142362C424241334638342C30342C31322C33323232382E342C32303235303630313137343735392C3734343224
16405,2025-06-01 17:48:40.515,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,276,7.1,-75.474964,10.373943,20250601174840,0732,0101,3AB6,BBA3F84,04,12,32228.5,20250601174840,7443$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3237362C372E312C2D37352E3437343936342C31302E3337333934332C32303235303630313137343834302C303733322C303130312C334142362C424241334638342C30342C31322C33323232382E352C32303235303630313137343834302C3734343324
16408,2025-06-01 17:50:27.680,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,20.7,277,14.4,-75.475931,10.373996,20250601175028,0732,0101,3AB6,BBACE06,04,12,32228.6,20250601175028,7446$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C32302E372C3237372C31342E342C2D37352E3437353933312C31302E3337333939362C32303235303630313137353032382C303733322C303130312C334142362C424241434530362C30342C31322C33323232382E362C32303235303630313137353032382C3734343624
16411,2025-06-01 17:51:36.810,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,281,2.0,-75.478651,10.374594,20250601175137,0732,0101,3AB6,BBACE07,04,12,32228.9,20250601175138,7449$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3238312C322E302C2D37352E3437383635312C31302E3337343539342C32303235303630313137353133372C303733322C303130312C334142362C424241434530372C30342C31322C33323232382E392C32303235303630313137353133382C3734343924
16413,2025-06-01 17:51:51.796,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,23.0,282,-1.3,-75.479422,10.374675,20250601175152,0732,0101,3AB6,BBACE07,04,12,32229.0,20250601175152,744B$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C32332E302C3238322C2D312E332C2D37352E3437393432322C31302E3337343637352C32303235303630313137353135322C303733322C303130312C334142362C424241434530372C30342C31322C33323232392E302C32303235303630313137353135322C3734344224
16414,2025-06-01 17:52:41.040,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,8.5,326,7.9,-75.480833,10.374964,20250601175241,0732,0101,3AB6,BBACE07,04,12,32229.2,20250601175242,744C$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C382E352C3332362C372E392C2D37352E3438303833332C31302E3337343936342C32303235303630313137353234312C303733322C303130312C334142362C424241434530372C30342C31322C33323232392E322C32303235303630313137353234322C3734344324
16419,2025-06-01 17:56:16.694,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,31.6,16,23.1,-75.480290,10.377313,20250601175617,0732,0101,3AB6,BBACE07,04,12,32229.4,20250601175617,7451$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C33312E362C31362C32332E312C2D37352E3438303239302C31302E3337373331332C32303235303630313137353631372C303733322C303130312C334142362C424241434530372C30342C31322C33323232392E342C32303235303630313137353631372C3734353124
16432,2025-06-01 18:02:29.801,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,332,12.4,-75.488007,10.390815,20250601180230,0732,0101,3AB6,BBACDFB,04,12,32231.9,20250601180230,745E$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3333322C31322E342C2D37352E3438383030372C31302E3339303831352C32303235303630313138303233302C303733322C303130312C334142362C424241434446422C30342C31322C33323233312E392C32303235303630313138303233302C3734354524
16434,2025-06-01 18:03:11.658,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,25.2,271,12.4,-75.488480,10.391072,20250601180312,0732,0101,3AB6,BBACDFB,04,12,32232.0,20250601180312,7460$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C32352E322C3237312C31322E342C2D37352E3438383438302C31302E3339313037322C32303235303630313138303331322C303733322C303130312C334142362C424241434446422C30342C31322C33323233322E302C32303235303630313138303331322C3734363024
16440,2025-06-01 18:07:33.313,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,264,12.6,-75.506811,10.387775,20250601180733,0732,0101,3AB6,BBAAF47,04,12,32234.1,20250601180734,7466$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3236342C31322E362C2D37352E3530363831312C31302E3338373737352C32303235303630313138303733332C303733322C303130312C334142362C424241414634372C30342C31322C33323233342E312C32303235303630313138303733342C3734363624
