,Device Name,Last Report Date,Create Time,IMEI,Device Type,Group,Iccid,MCU Firmware Version,Modem Version,Firmware Version,Configuration Version,Hardware Version,Battery Percentage,Battery Voltage,Platform Firmware Version,Last Platform Firmware Version,BT Firmware Version,BT Last Firmware Version,OBD Firmware Version,OBD Last Firmware Version,OBD Configuration Version,OBD Last Configuration Version,Backup Battery Charge State,Ignition State,CAN SN,CAN Module SW Version,Bootloader Version,BLE Bootloader Version,BLE Firmware Version,ECU Firmware Version,Wirepas Firmware Version,Wirepas Mesh API Version,Coprocessor Firmware Version,Wi-Fi Firmware Version,Modem Hardware Version
3917,,2024-01-25 02:16:45,2023-10-31 21:21:00,868574042595327,GV55W,Default group,89571016025024923321,,,R00A10V09,0102,010C,71.0,3.89,,,,,,,,,,,,,,,,,,,,,
3918,,2025-07-17 19:01:38,2023-10-31 21:21:00,868574042663042,GV55W,Default group,89571016025024923040,,,R00A10V09,0102,01.12,98.0,4.1,,,,,,,,,,,,,,,,,,,,,
3919,,2025-07-11 14:55:51,2023-10-31 21:21:00,868574042676564,GV55W,Default group,89571016025024922877,,,R00A10V09,0102,01.12,0.0,3.46,,,,,,,,,,,,,,,,,,,,,
3920,,2025-07-17 04:00:08,2023-10-31 21:21:00,868574042633599,GV55W,Default group,89571016025024923305,,,R00A10V09,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
3921,,2025-07-17 02:24:39,2023-10-31 21:20:59,868574042592266,GV55W,Default group,89571016023116314541,,,R00A10V09,0102,01.12,74.0,3.9,,,,,,,,,,,,,,,,,,,,,
3922,,2025-07-17 02:38:42,2023-10-31 21:20:59,868574042711841,GV55W,Default group,89571016025024922893,,,R00A10V09,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
3923,,2025-07-17 17:10:00,2023-10-31 21:20:59,868574042716543,GV55W,Default group,89571016025024922794,,,R00A10V09,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
3924,,2025-07-17 02:02:10,2023-10-31 21:20:59,868574042595012,GV55W,Default group,89571016025024923024,,,R00A10V09,0102,01.12,97.0,4.09,,,,,,,,,,,,,,,,,,,,,
3925,,2024-05-13 03:25:48,2023-10-31 21:20:59,868574042672308,GV55W,Default group,89571016025024923271,,,R00A10V09,0102,010C,68.0,3.87,,,,,,,,,,,,,,,,,,,,,
3926,,2025-07-16 23:18:06,2023-10-31 21:20:59,868574042711742,GV55W,Default group,89571016023083314714,,,R00A10V09,0102,01.12,100.0,4.19,,,,,,,,,,,,,,,,,,,,,
3927,,2024-07-21 00:25:16,2023-10-31 21:20:59,868574042692728,GV55W,Default group,89571016025024923131,,,R00A10V09,0102,01.12,0.0,3.41,,,,,,,,,,,,,,,,,,,,,
3928,,2025-07-17 16:08:34,2023-10-31 21:20:59,868574042748637,GV55W,Default group,89571015023088975460,,,R00A10V09,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
3929,868574042716717,2025-01-31 02:23:26,2023-10-31 21:20:59,868574042716717,GV55W,Default group,89571016025024922612,,,R00A10V09,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
3930,,2024-12-05 19:21:03,2023-10-31 21:20:59,868574042599477,GV55W,Default group,89571016025024924253,,,R00A10V09,0102,01.12,0.0,3.43,,,,,,,,,,,,,,,,,,,,,
3931,,2025-01-09 15:45:42,2023-10-31 21:20:59,868574042722319,GV55W,Default group,89571016025024923313,,,R00A10V09,0102,01.12,0.0,3.1,,,,,,,,,,,,,,,,,,,,,
3932,,2025-07-17 16:04:31,2023-10-31 21:20:59,868574042601281,GV55W,Default group,89571016025024923867,,,R00A10V09,0102,01.12,100.0,4.13,,,,,,,,,,,,,,,,,,,,,
3933,,2025-07-17 17:49:27,2023-10-31 21:20:59,868574042718960,GV55W,Default group,89571016023083314789,,,R00A10V09,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
3934,,2025-07-17 19:11:10,2023-10-31 21:20:59,868574042669361,GV55W,Default group,89571016025024923206,,,R00A10V09,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
3935,,2025-07-17 02:30:40,2023-10-31 21:20:59,868574042744198,GV55W,Default group,89571016025024923230,,,R00A10V09,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
3936,,2025-07-17 02:14:44,2023-10-31 21:20:59,868574042727391,GV55W,Default group,89571016025024922711,,,R00A10V09,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
3937,,2024-06-20 01:35:55,2023-10-31 21:20:59,868574042721360,GV55W,Default group,89571016025024922869,,,R00A10V09,0102,010C,15.0,3.66,,,,,,,,,,,,,,,,,,,,,
3938,,2025-07-17 02:15:10,2023-10-31 21:20:59,868574042732268,GV55W,Default group,89571016025024922737,,,R00A10V09,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
3939,,2025-07-12 16:13:02,2023-10-31 21:20:59,868574042741731,GV55W,Default group,89571016025024923487,,,R00A10V09,0102,01.12,0.0,2.77,,,,,,,,,,,,,,,,,,,,,
3940,,2025-07-17 02:23:20,2023-10-31 21:20:59,868574042727219,GV55W,Default group,89571016025024923289,,,R00A10V09,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
3941,,2025-07-17 14:33:30,2023-10-31 21:20:59,868574042735444,GV55W,Default group,89571015025030552834,,,R00A10V09,0102,01.12,8.0,3.58,,,,,,,,,,,,,,,,,,,,,
3942,,2025-07-17 12:25:10,2023-10-31 21:20:59,868574042732110,GV55W,Default group,89571016025024923297,,,R00A10V09,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
3943,,2025-07-17 04:27:40,2023-10-31 21:20:59,868574042728290,GV55W,Default group,89571016025024923354,,,R00A10V09,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
3944,,2025-07-17 02:01:35,2023-10-31 21:20:59,868574042743711,GV55W,Default group,89571016025024922992,,,R00A10V09,0102,01.12,100.0,4.19,,,,,,,,,,,,,,,,,,,,,
3945,,2025-07-17 02:12:57,2023-10-31 21:20:59,868574042728647,GV55W,Default group,89571016025024923099,,,R00A10V09,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
3946,,2024-03-22 23:05:00,2023-10-31 21:20:59,868574042724968,GV55W,Default group,89571016025024924089,,,R00A10V09,0102,010C,18.0,3.68,,,,,,,,,,,,,,,,,,,,,
3947,,2025-07-17 14:06:16,2023-10-31 21:20:59,868574042743992,GV55W,Default group,89571016023116314558,,,R00A10V09,0102,01.12,37.0,3.74,,,,,,,,,,,,,,,,,,,,,
3948,,2025-07-17 02:01:31,2023-10-31 21:20:59,868574042745872,GV55W,Default group,89571016023116314616,,,R00A10V09,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
3949,,2025-07-16 17:21:28,2023-10-31 21:20:59,868574042721782,GV55W,Default group,89571016025024922703,,,R00A10V09,0102,01.12,0.0,3.08,,,,,,,,,,,,,,,,,,,,,
3950,,2024-09-30 10:58:45,2023-10-31 21:20:59,868574042657804,GV55W,Default group,89571016023117493146,,,R00A10V09,0102,01.12,14.0,3.64,,,,,,,,,,,,,,,,,,,,,
3951,,2025-07-17 11:50:07,2023-10-31 21:20:59,868574042680616,GV55W,Default group,89571016023116314681,,,R00A10V09,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
3952,,2025-07-17 03:25:38,2023-10-31 21:20:59,868574042733118,GV55W,Default group,89571016023081885970,,,R00A10V09,0104,01.12,100.0,4.19,,,,,,,,,,,,,,,,,,,,,
3953,,2024-12-03 22:22:36,2023-10-31 21:20:59,868574042726211,GV55W,Default group,89571016025024922752,,,R00A10V09,0102,01.12,0.0,3.15,,,,,,,,,,,,,,,,,,,,,
3954,,2025-07-17 11:41:49,2023-10-31 21:20:59,868574042741616,GV55W,Default group,89571016025024922760,,,R00A10V09,0102,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
3955,,2025-07-17 03:04:17,2023-10-31 21:20:59,868574042741442,GV55W,Default group,89571016023116314699,,,R00A10V09,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
3956,,2025-06-20 02:44:18,2023-10-31 21:20:59,868574042723945,GV55W,Default group,89571016025024922828,,,R00A10V09,0102,01.12,68.0,3.87,,,,,,,,,,,,,,,,,,,,,
3957,,2023-12-07 16:32:13,2023-10-31 21:20:59,868574042725585,GV55W,Default group,89571016025024922984,,,R00A10V09,0102,010C,87.0,4.0,,,,,,,,,,,,,,,,,,,,,
3958,,2025-07-17 02:03:16,2023-10-31 21:20:59,868574042746169,GV55W,Default group,89571016025024922943,,,R00A10V09,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
3959,,2024-10-19 02:21:53,2023-10-31 21:20:59,868574042746987,GV55W,Default group,89571016025024922687,,,R00A10V09,0102,01.12,80.0,3.94,,,,,,,,,,,,,,,,,,,,,
3960,,2025-07-17 17:48:55,2023-10-31 21:20:59,868574042730932,GV55W,Default group,89571016025024922786,,,R00A10V09,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
3961,,2024-11-22 18:05:55,2023-10-31 21:20:59,868574042733506,GV55W,Default group,89571016025024923768,,,R00A10V09,0102,01.12,0.0,2.8,,,,,,,,,,,,,,,,,,,,,
3962,,2025-07-17 02:00:50,2023-10-31 21:20:59,868574042726054,GV55W,Default group,89571016025024923453,,,R00A10V09,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
3963,,2025-01-30 02:28:32,2023-10-31 21:20:59,868574042744438,GV55W,Default group,89571016025024923222,,,R00A10V09,0102,01.12,81.0,3.95,,,,,,,,,,,,,,,,,,,,,
3964,,2025-07-17 04:01:33,2023-10-31 21:20:59,868574042746433,GV55W,Default group,89571016023116314764,,,R00A10V09,0102,01.12,99.0,4.11,,,,,,,,,,,,,,,,,,,,,
3965,,2025-07-17 02:22:18,2023-10-31 21:20:59,868574042725965,GV55W,Default group,89571016025024923503,,,R00A10V09,0102,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
3966,,2025-01-23 18:55:02,2023-10-31 21:20:59,868574042728886,GV55W,Default group,89571016025024922950,,,R00A10V09,0102,01.12,12.0,3.62,,,,,,,,,,,,,,,,,,,,,
3967,,2025-01-31 12:39:55,2023-10-31 21:20:59,868574042752340,GV55W,Default group,89571016023083314839,,,R00A10V09,0102,01.12,7.0,3.57,,,,,,,,,,,,,,,,,,,,,
3968,,2025-07-17 15:26:57,2023-10-31 21:20:59,868574042720404,GV55W,Default group,89571016025024922620,,,R00A10V09,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
3969,,2025-07-17 13:00:30,2023-10-31 21:20:59,868574042678602,GV55W,Default group,89103000000140824869,,,R00A12V03,0000,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
3970,,2025-07-17 10:58:25,2023-10-31 21:20:59,868574042724398,GV55W,Default group,89571016025024922901,,,R00A10V09,0103,01.12,41.0,3.75,,,,,,,,,,,,,,,,,,,,,
3971,,2025-05-20 17:09:00,2023-10-31 21:20:59,868574042601026,GV55W,Default group,8957123112215163468F,,,R00A10V09,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
3972,,2025-07-17 03:25:32,2023-10-31 21:20:59,868574042600747,GV55W,Default group,89571016025024923958,,,R00A10V09,0102,01.12,35.0,3.74,,,,,,,,,,,,,,,,,,,,,
3973,,2025-07-17 11:04:02,2023-10-31 21:20:59,868574042672225,GV55W,Default group,89571016025024923263,,,R00A10V09,0102,01.12,72.0,3.89,,,,,,,,,,,,,,,,,,,,,
3974,,2025-07-17 02:01:14,2023-10-31 21:20:59,868574042712609,GV55W,Default group,89571016025024924063,,,R00A10V09,0102,01.12,80.0,3.94,,,,,,,,,,,,,,,,,,,,,
3975,,2025-07-17 02:01:33,2023-10-31 21:20:59,868574042722954,GV55W,Default group,89571016025024923420,,,R00A10V09,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
3976,,2025-01-16 02:00:52,2023-10-31 21:20:59,863457051671657,GV300W,Default group,8951101639305446154F,,,R01A19V03,0130,01.11,77.0,3.92,,,,,,,,,,,,,,,,,,,,,
3977,,,2023-10-31 21:20:59,863457051707055,GV300W,Default group,,,,Empty,,,,,,,,,,,,,,,,,,,,,,,,,
3978,,,2023-10-31 21:20:59,863457051711305,GV300W,Default group,,,,Empty,,,,,,,,,,,,,,,,,,,,,,,,,
3979,,2025-07-17 02:01:32,2023-09-18 20:02:59,863457051933818,GV300W,Default group,89571016025024923842,,,R01A19V03,0100,01.11,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
3980,,2025-01-08 05:37:05,2023-09-18 20:02:59,863457051933644,GV300W,Default group,89571016025024923529,,,R01A18V06,0100,01.11,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
3981,,2025-07-17 19:07:18,2023-09-18 20:02:59,863457051934378,GV300W,Default group,89571016025024923537,,,R01A18V06,0100,01.11,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
3982,,2025-07-17 02:03:14,2023-09-18 20:02:59,863457051700100,GV300W,Default group,89571016025024923818,,,R01A18V06,0100,01.11,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
3983,,2025-07-17 13:51:15,2023-09-18 20:02:59,863457051935581,GV300W,Default group,89571016025024923552,,,R01A18V06,0100,01.11,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
3984,,2025-07-17 03:12:49,2023-09-18 20:02:59,863457051942215,GV300W,Default group,89571016025024923438,,,R01A18V06,0100,01.11,100.0,4.13,,,,,,,,,,,,,,,,,,,,,
3985,,2024-07-02 14:27:53,2023-09-18 20:02:59,863457051939203,GV300W,Default group,89571016025024923511,,,R01A19V03,0131,010B,52.0,3.79,,,,,,,,,,,,,,,,,,,,,
3986,,,2023-09-18 20:02:59,863457051700704,GV300W,Default group,,,,Empty,,,,,,,,,,,,,,,,,,,,,,,,,
3987,,2025-07-17 02:03:45,2023-09-18 20:02:59,863457051938932,GV300W,Default group,89571016025024924220,,,R01A18V06,0100,01.11,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
3988,,2025-01-31 02:03:09,2023-09-18 20:02:59,863457051938650,GV300W,Default group,89571016025024923941,,,R01A18V06,0100,01.11,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
3989,,2024-07-21 02:04:47,2023-09-18 20:02:59,863457051929477,GV300W,Default group,89571016025024923743,,,R01A18V06,0100,01.11,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
3990,,2025-07-17 13:42:42,2023-09-18 20:02:59,863457051693313,GV300W,Default group,8951101639368352703F,,,R01A19V03,0130,01.11,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
3991,,2024-06-12 16:10:42,2023-09-18 20:02:59,863457051935193,GV300W,Default group,89571016025024923156,,,R01A19V03,0100,010B,0.0,3.28,,,,,,,,,,,,,,,,,,,,,
3992,,2025-07-17 15:44:57,2023-09-18 20:02:59,863457051933834,GV300W,Default group,89571016025024923008,,,R01A18V06,0100,01.11,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
3993,,2024-07-21 02:03:31,2023-09-18 20:02:59,863457051938858,GV300W,Default group,89571016025024923065,,,R01A18V06,0100,01.11,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
3994,,2025-07-17 15:10:00,2023-09-18 20:02:59,863457051939971,GV300W,Default group,89571016025024923875,,,R01A18V06,0100,01.11,100.0,4.13,,,,,,,,,,,,,,,,,,,,,
3995,,2025-07-16 16:07:30,2023-09-18 20:02:59,863457051938726,GV300W,Default group,89571016025024922695,,,R01A18V06,0100,01.11,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
3996,,2024-07-21 02:01:19,2023-09-18 20:02:59,863457051931879,GV300W,Default group,89571016025024923735,,,R01A18V06,0100,01.11,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
3997,,2024-11-21 15:49:31,2023-09-18 20:02:59,863457051934279,GV300W,Default group,89571016025024923727,,,R01A19V03,0300,01.11,95.0,4.08,,,,,,,,,,,,,,,,,,,,,
3998,,2025-07-17 02:03:24,2023-09-18 20:02:59,863457051938312,GV300W,Default group,89571016025024923123,,,R01A18V06,0100,01.11,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
3999,,2025-07-17 02:03:08,2023-09-18 20:02:59,863457051701975,GV300W,Default group,89571017024093102544,,,R01A18V06,0100,01.11,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
4000,,2023-10-17 13:37:51,2023-09-18 20:02:59,863457051939351,GV300W,Default group,89571016025024922521,,,R01A18V06,0100,010B,59.0,3.82,,,,,,,,,,,,,,,,,,,,,
4001,,2025-07-11 13:03:11,2023-09-18 20:02:59,863457051936092,GV300W,Default group,89571016025024923685,,,R01A18V06,0100,01.11,98.0,4.1,,,,,,,,,,,,,,,,,,,,,
4002,,2025-07-17 12:14:28,2023-09-18 20:02:59,863457051934931,GV300W,Default group,89571016025024923693,,,R01A18V06,0100,01.11,99.0,4.11,,,,,,,,,,,,,,,,,,,,,
4003,,2025-07-17 04:27:19,2023-09-18 20:02:59,863457051933321,GV300W,Default group,89571016025024922638,,,R01A18V06,0100,01.11,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
4004,,2025-07-17 11:47:14,2023-09-18 20:02:59,863457051932935,GV300W,Default group,89571016025024923776,,,R01A18V06,0100,01.11,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
4005,,2023-10-17 13:51:12,2023-09-18 20:02:59,863457051935417,GV300W,Default group,89571016025024923412,,,R01A18V06,0100,010B,90.0,4.03,,,,,,,,,,,,,,,,,,,,,
4006,,2024-07-21 02:01:06,2023-09-18 20:02:59,863457051938536,GV300W,Default group,89571016025024923081,,,R01A18V06,0100,01.11,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
4007,,2024-05-28 02:02:57,2023-09-18 20:02:59,863457051939641,GV300W,Default group,89571015025019099997,,,R01A19V03,0131,010B,94.0,4.07,,,,,,,,,,,,,,,,,,,,,
4008,,2024-01-31 20:45:20,2023-09-18 20:02:59,863457051940904,GV300W,Default group,89571016025024923800,,,R01A18V06,0100,010B,98.0,4.11,,,,,,,,,,,,,,,,,,,,,
4009,,2025-07-17 11:29:37,2023-09-18 20:02:59,863457051930590,GV300W,Default group,89571016025024923669,,,R01A18V06,0100,01.11,87.0,4.0,,,,,,,,,,,,,,,,,,,,,
4010,,2025-07-17 02:02:55,2023-09-18 20:02:59,863457051938478,GV300W,Default group,89571016025024923891,,,R01A18V06,0100,01.11,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
4011,,2025-07-17 18:39:00,2023-09-18 20:02:59,863457051941217,GV300W,Default group,89571016025024923628,,,R01A18V06,0100,01.11,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
4012,,2025-06-17 01:28:38,2023-09-18 20:02:59,863457051933933,GV300W,Default group,89571016025024923834,,,R01A18V06,0100,01.11,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
4013,,2023-10-17 20:31:28,2023-09-18 20:02:59,863457051697777,GV300W,Default group,89571016025024923933,,,R01A18V06,0100,010B,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
4014,,2025-07-17 11:27:15,2023-09-18 20:02:59,863457051935961,GV300W,Default group,89571016025024923701,,,R01A18V06,0100,01.11,64.0,3.84,,,,,,,,,,,,,,,,,,,,,
4015,,2024-03-27 21:47:50,2023-09-18 20:02:59,863457051938114,GV300W,Default group,89571016025024923388,,,R01A19V03,0130,010B,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
4016,,2025-07-17 02:02:53,2023-09-18 20:02:59,863457051699963,GV300W,Default group,89571016025024923164,,,R01A18V06,0100,01.11,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
4017,,2025-07-17 02:01:17,2023-09-18 20:02:59,863457051684064,GV300W,Default group,89571016025024923198,,,R01A18V06,0100,01.11,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
4018,,2023-10-17 20:26:51,2023-09-18 20:02:59,863457051941548,GV300W,Default group,89571016025024922570,,,R01A18V06,0100,010B,0.0,3.39,,,,,,,,,,,,,,,,,,,,,
4019,,2024-10-18 18:07:10,2023-09-18 20:02:59,863457051936928,GV300W,Default group,89571016025024923826,,,R01A18V06,0100,01.11,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
4020,,2025-07-17 11:51:13,2023-09-18 20:02:59,863457051933594,GV300W,Default group,89571016025024923545,,,R01A18V06,0100,01.11,44.0,3.76,,,,,,,,,,,,,,,,,,,,,
4021,,2025-01-22 11:51:53,2023-09-18 20:02:59,863457051939740,GV300W,Default group,89571016025024924030,,,R01A18V06,0100,01.11,2.0,3.51,,,,,,,,,,,,,,,,,,,,,
4022,,2025-07-17 02:02:35,2023-09-18 20:02:59,863457051931648,GV300W,Default group,89571016025024923073,,,R01A18V06,0100,01.11,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
4023,,2025-07-10 02:03:09,2023-09-18 20:02:59,863457051937140,GV300W,Default group,89571016025024923586,,,R01A18V06,0100,01.11,97.0,4.09,,,,,,,,,,,,,,,,,,,,,
4024,,2025-07-17 02:04:55,2023-09-18 20:02:59,863457051939427,GV300W,Default group,89571016025024923404,,,R01A18V06,0100,01.11,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
4025,,2023-12-20 02:00:57,2023-09-18 20:02:59,863457051940995,GV300W,Default group,89571016025024923750,,,R01A18V06,0100,010B,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
4026,,2023-10-13 22:37:45,2023-09-18 20:02:59,863457051941449,GV300W,Default group,89571016025024923792,,,R01A18V06,0910,010B,0.0,3.34,,,,,,,,,,,,,,,,,,,,,
4027,,2024-04-22 20:36:45,2023-09-18 20:02:59,863457051701538,GV300W,Default group,89571015020112253633,,,R01A19V03,0910,010B,5.0,3.55,,,,,,,,,,,,,,,,,,,,,
4028,,2025-07-17 03:00:19,2023-09-18 20:02:59,863457051895389,GV300W,Default group,89571016025024924113,,,R01A18V06,0100,01.11,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
4029,,2025-07-17 02:16:17,2023-09-18 20:02:59,868574042441712,GV55W,Default group,89571015023088973580,,,R00A10V09,0102,01.12,84.0,3.97,,,,,,,,,,,,,,,,,,,,,
4030,,2023-12-05 20:27:49,2023-09-18 20:02:59,868574042443726,GV55W,Default group,89571016023037509112,,,R00A10V09,0102,010C,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
4031,,2025-07-17 14:46:07,2023-09-18 20:02:59,868574042426630,GV55W,Default group,89571016023037509146,,,R00A10V09,0102,01.12,93.0,4.06,,,,,,,,,,,,,,,,,,,,,
4032,,2025-07-17 02:55:17,2023-09-18 20:02:59,868574042448980,GV55W,Default group,89571016023037509229,,,R00A10V09,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
4033,,2024-09-12 02:10:33,2023-09-18 20:02:59,868574042434790,GV55W,Default group,89571016023037509328,,,R00A10V09,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
4034,,2025-07-17 19:01:13,2023-09-18 20:02:59,868574042430913,GV55W,Default group,89571016023037508841,,,R00A10V09,0102,01.12,0.0,2.83,,,,,,,,,,,,,,,,,,,,,
4035,,2025-07-17 02:46:20,2023-09-18 20:02:59,868574042446554,GV55W,Default group,89571016023037508908,,,R00A10V09,0102,01.12,75.0,3.91,,,,,,,,,,,,,,,,,,,,,
4036,,2025-07-17 12:39:57,2023-09-18 20:02:59,868574042443767,GV55W,Default group,89571016023037509401,,,R00A10V09,0102,01.12,26.0,3.71,,,,,,,,,,,,,,,,,,,,,
4037,,2025-07-17 10:43:35,2023-09-18 20:02:59,868574042442348,GV55W,Default group,89571015025019103872,,,R00A10V09,0102,01.12,98.0,4.1,,,,,,,,,,,,,,,,,,,,,
4038,,2025-07-17 02:01:50,2023-09-18 20:02:59,868574042439021,GV55W,Default group,89571016023037509542,,,R00A10V09,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
4039,,2025-07-17 02:14:11,2023-09-18 20:02:59,868574042426432,GV55W,Default group,89571016023037510185,,,R00A10V09,0112,01.12,93.0,4.06,,,,,,,,,,,,,,,,,,,,,
4040,,2025-07-17 02:16:16,2023-09-18 20:02:59,868574042440540,GV55W,Default group,89571016023037510086,,,R00A10V09,0102,01.12,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
4041,,2025-07-17 17:07:14,2023-09-18 20:02:59,868574042448238,GV55W,Default group,89571016023037510151,,,R00A10V09,0112,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
4042,,2025-07-17 03:06:19,2023-09-18 20:02:59,868574042444021,GV55W,Default group,89571016023037510029,,,R00A10V09,0112,01.12,77.0,3.92,,,,,,,,,,,,,,,,,,,,,
4043,,2025-07-17 02:03:24,2023-09-18 20:02:59,868574042447461,GV55W,Default group,89571016023037510243,,,R00A10V09,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
4044,,2025-07-17 14:27:27,2023-09-18 20:02:59,868574042441670,GV55W,Default group,89571016023037510193,,,R00A10V09,0102,01.12,100.0,4.19,,,,,,,,,,,,,,,,,,,,,
4045,,2025-01-26 11:54:30,2023-09-18 20:02:59,868574042438171,GV55W,Default group,89571016023037510276,,,R00A10V09,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
4046,,2024-12-21 15:48:08,2023-09-18 20:02:59,868574042439492,GV55W,Default group,89571016023037510235,,,R00A10V09,0102,01.12,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
4047,,2025-07-17 15:42:58,2023-09-18 20:02:59,868574042435375,GV55W,Default group,89571016023037509989,,,R00A10V09,0102,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
4048,,2025-06-05 14:42:48,2023-09-18 20:02:59,868574042441688,GV55W,Default group,89571016023037510169,,,R00A10V09,0112,01.12,14.0,3.64,,,,,,,,,,,,,,,,,,,,,
4049,,2024-01-11 03:08:46,2023-09-18 20:02:59,868574042432455,GV55W,Default group,89571015025019101744,,,R00A10V09,0102,01.12,9.0,3.59,,,,,,,,,,,,,,,,,,,,,
4050,,2025-07-17 19:21:19,2023-09-18 20:02:59,868574042424312,GV55W,Default group,89571016023037509799,,,R00A10V09,0102,01.12,72.0,3.89,,,,,,,,,,,,,,,,,,,,,
4051,,2025-07-17 15:29:08,2023-09-18 20:02:59,868574042430053,GV55W,Default group,89571016023037509419,,,R00A10V09,0102,01.12,99.0,4.11,,,,,,,,,,,,,,,,,,,,,
4052,,2025-07-17 02:01:50,2023-09-18 20:02:59,868574042429733,GV55W,Default group,89571016023037509666,,,R00A10V09,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
4053,,2025-07-14 02:32:29,2023-09-18 20:02:59,868574042438395,GV55W,Default group,89571016023037509476,,,R00A10V09,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
4054,,2025-07-17 12:51:42,2023-09-18 20:02:59,868574042447420,GV55W,Default group,89571016023037509294,,,R00A10V09,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
4055,,2025-07-17 03:19:05,2023-09-18 20:02:59,868574042437991,GV55W,Default group,89571016023037509153,,,R00A10V09,0102,01.12,99.0,4.11,,,,,,,,,,,,,,,,,,,,,
4056,,2025-07-17 02:25:16,2023-09-18 20:02:59,868574042430335,GV55W,Default group,89571016023037509518,,,R00A10V09,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
