ID,Name,Identifier,Model,User ESN Mobile Id,EOL,Enabled Services,Asset,Account,Status,Last Event Time,JPOD Firmware,JPOD Config,BLE3 Firmware,EdgeApp Version / Hosted App Version,User Defined Mobile ID,VBUS Mode,Pending Firmware,Pending Script,Pending JPOD FW,Pending JPOD Config,Pending EdgeApp/ Hosted App,VBU3 Firmware,ICCID,Configuration,Activation Date,Air ID,Android OS Version,App ID,Architecture,Associated LMU,Associated MDT,Carrier Status,Category,Config Status,Created On,ESN,Firmware Status,Firmware Version,First ID Report Time,Groups,ICN Enabled,ID Report Time,IMEI,IMEI2,IMSI,iOn Tag,IP Address,ISDN,Kernel Version,Last AVL Time,Last Modified On,MDN,MEID,PEG Behavior,Script Identifier,Serial Number,Ship Date,VBUS Status,Vehicle Profile,VIN (ID Report),Radio Firmware,Disabled Services,
3055235,,4764400547,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016021090724651,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-HT8A-2YGN,,47,BIT_32,,,,LMU,,"2023-06-19, 10:15 AM",4764400547,,85f,2022-04-06T16:01:09.000Z,,false,"2025-12-11, 8:10 AM",354514101219774,,732101620062843,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055236,,4764401133,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016022057259822,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-6WE0-WK7F,,47,BIT_32,,,,LMU,,"2023-06-19, 10:15 AM",4764401133,,85f,2022-06-14T11:09:55.000Z,,false,"2025-12-12, 12:10 AM",354514101228890,,732101628708011,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055237,,4764400630,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101130036342508,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-KLB0-AFFL,,47,BIT_32,,,,LMU,,"2023-06-19, 10:15 AM",4764400630,,85f,2021-12-09T18:48:17.000Z,,false,"2025-12-11, 2:22 PM",354514101223206,,716101103634250,LMU2630_NoPEGBehavior,,,,,"2025-06-06, 12:41 PM",,,,7.18,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
3055238,,4764401716,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215340678,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-2VD7-QDRL,,47,BIT_32,,,,LMU,,"2023-06-19, 10:15 AM",4764401716,,85f,2022-06-14T10:41:33.000Z,,false,"2025-12-11, 11:12 AM",354514101190397,,732123300108685,LMU2630_NoPEGBehavior,,,,,"2025-02-07, 10:57 AM",,,,55.161,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
3055239,,4764400572,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016020105254712,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-MF43-8U0D,,47,BIT_32,,,,LMU,,"2023-06-19, 10:15 AM",4764400572,,85f,2022-05-10T20:35:09.000Z,,false,"2025-12-11, 6:27 AM",354514101228106,,732101609525471,LMU2630_NoPEGBehavior,,,,,"2025-02-24, 2:58 PM",,,,55.161,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
3055240,,4764402219,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016021090725385,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-30CM-9PUP,,47,BIT_32,,,,LMU,,"2023-06-19, 10:15 AM",4764402219,,85f,2022-03-23T15:50:20.000Z,,false,"2025-12-12, 5:46 AM",354514101195941,,732101620062916,LMU2630_NoPEGBehavior,,,,,"2025-03-04, 12:35 PM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,WETS,ICN,IVT,BMS,BLE,EA,WMS,DOOR",
3055241,,4764343079,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571015021125252323,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-K5DZ-NLZL,,47,BIT_32,,,,LMU,,"2023-06-19, 10:15 AM",4764343079,,81a,2020-02-13T01:05:52.000Z,,false,"2025-12-11, 3:03 PM",359369091279113,,732101554496014,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055242,,4764322001,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123411800051058,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-MKVA-86RL,,47,BIT_32,,,,LMU,,"2023-06-19, 10:15 AM",4764322001,,85f,2019-07-05T22:18:52.000Z,,false,"2025-12-11, 5:59 PM",358077091183810,,732123629623640,LMU2630_NoPEGBehavior,,,,,"2025-11-02, 5:56 PM",,,,7.38,,,ON,,,,"TPMS,WETS,IVT,VESCOUT,BMS,DOOR,TELECRYPT,CARGO,LMS,ICN,BLE,DDSAR,EA,WMS",
3055243,,4764347564,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571015023088975171,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-Z8YV-6E1Q,,47,BIT_32,,,,LMU,,"2023-06-19, 10:15 AM",4764347564,,81a,2020-09-07T17:18:37.000Z,,false,"2025-12-11, 12:28 PM",358077091040291,,732101574838529,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,7.8,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055244,,4764347416,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,"[55.161] 1967431,[55.161] 1967432",,,,,8957123110544467832,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-X0JG-T0NJ,,47,BIT_32,,,,LMU,"PENDING,PENDING","2023-06-19, 10:15 AM",4764347416,,81a,2020-11-20T17:21:47.000Z,,false,"2024-03-09, 8:47 AM",358077091411971,,732123532481143,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,255.161,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
3055245,,4764343077,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571015021125251697,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-Q5P8-Y03A,,47,BIT_32,,,,LMU,,"2023-06-19, 10:15 AM",4764343077,,81a,2020-02-17T19:29:00.000Z,,false,"2025-12-12, 5:25 AM",359369091285011,,732101554495951,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,7.17,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055246,,4764396976,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,[55.161] 1967431,,,,,89571016020105254464,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-5AKN-CP7R,,47,BIT_32,,,,LMU,PENDING,"2023-06-19, 10:15 AM",4764396976,,74b,2021-10-04T19:53:40.000Z,,false,"2024-08-05, 5:31 AM",358077093525489,,732101609525446,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
3055247,,4764395653,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,[55.161] 1967431,,,,,89571016020105254852,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-FVGC-TXK6,,47,BIT_32,,,,LMU,PENDING,"2023-06-19, 10:15 AM",4764395653,,85f,2021-10-06T14:30:37.000Z,,false,"2024-08-25, 2:25 PM",358077093522668,,732101609525485,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055248,,4764391197,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,[55.161] 1967431,,,,,89571016020105254407,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-BK2P-EKT7,,47,BIT_32,,,,LMU,PENDING,"2023-06-19, 10:15 AM",4764391197,,74b,2021-10-04T17:20:52.000Z,,false,"2025-03-31, 9:17 AM",358077093602098,,732101609525440,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055249,,4764383816,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,[255.169] 274081,,,,,8957123112215166404,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-QVWT-0C2T,,47,BIT_32,,,,LMU,PENDING,"2023-06-19, 10:15 AM",4764383816,,85f,2023-06-05T16:10:17.000Z,,false,"2023-12-06, 7:47 AM",358077093349146,,732123300083628,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,7.19,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
3055250,,4764385911,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215166107,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-GKQE-B6MH,,47,BIT_32,,,,LMU,,"2023-06-19, 10:15 AM",4764385911,,85f,2023-06-08T14:31:45.000Z,,false,"2024-09-24, 9:17 AM",358077093182828,,732123300106622,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,7.72,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055251,,4764412342,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016023121575292,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-B3F6-M1NB,,47,BIT_32,,,,LMU,,"2023-06-19, 10:15 AM",4764412342,,85f,2022-10-11T17:06:30.000Z,,false,"2025-12-11, 6:28 AM",352556102326191,,732101646339552,LMU2630_NoPEGBehavior,,,,,"2025-12-01, 6:27 AM",,,,7.19,,,ON,,,,"TPMS,WETS,IVT,VESCOUT,BMS,DOOR,TELECRYPT,CARGO,LMS,ICN,BLE,DDSAR,EA,WMS",
3055253,,4764396965,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016020105254357,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-XRHK-P977,,47,BIT_32,,,,LMU,,"2023-06-19, 10:15 AM",4764396965,,74b,2021-10-04T16:09:11.000Z,,false,"2024-09-21, 8:49 AM",358077093527691,,732101609525435,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,7.18,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055254,,4764383807,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101630842401679,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-5X50-BCDX,,47,BIT_32,,,,LMU,,"2023-06-19, 10:15 AM",4764383807,,74b,2023-04-24T14:26:11.000Z,,false,"2025-12-11, 9:36 AM",358077093310940,,716101684240167,LMU2630_NoPEGBehavior,,,,,"2025-07-17, 11:33 AM",,,,55.161,,,ON,,,,"TPMS,WETS,IVT,VESCOUT,BMS,DOOR,CARGO,LMS,ICN,BLE,DDSAR,EA,WMS",
3055255,,4764400873,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112009139070,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-2MLL-JEU9,,47,BIT_32,,,,LMU,,"2023-06-19, 10:15 AM",4764400873,,85f,2022-06-17T21:16:15.000Z,,false,"2025-12-11, 1:29 PM",354514101225854,,732123652304760,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,7.19,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055256,,4764401433,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123111415884493,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-LLJY-AVAL,,47,BIT_32,,,,LMU,,"2023-06-19, 10:15 AM",4764401433,,85f,2022-06-13T15:34:05.000Z,,false,"2025-11-30, 2:42 PM",354514101217679,,732123635433608,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055257,,4764397443,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,[55.161] 1967431,,,,,89571016020105254688,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-18DQ-VH9B,,47,BIT_32,,,,LMU,PENDING,"2023-06-19, 10:15 AM",4764397443,,74b,2021-10-05T15:50:48.000Z,,false,"2025-06-18, 12:55 PM",358077093603625,,732101609525468,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055262,,4764347595,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,[55.61] 1968788,,,,,89571015023088975833,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-LVJW-XR5F,,47,BIT_32,,,,LMU,PENDING,"2023-06-19, 10:15 AM",4764347595,,81a,2020-09-07T21:33:26.000Z,,false,"2024-07-12, 6:26 AM",358077091153417,,732101574838595,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.61,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
3055263,,4764341028,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571015025014527364,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-N5J7-ZYZT,,47,BIT_32,,,,LMU,,"2023-06-19, 10:15 AM",4764341028,,81a,2021-02-05T19:49:44.000Z,,false,"2025-12-12, 5:10 AM",359369091320149,,732101591393746,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055264,,4764412546,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,"[55.161] 1967431,[55.161] 1967432",,,,,8951101639654937670,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-BT2V-HTJC,,47,BIT_32,,,,LMU,"PENDING,PENDING","2023-06-19, 10:15 AM",4764412546,,85f,2022-05-20T15:36:06.000Z,,false,"2024-03-26, 4:27 PM",352556102422602,,716101665493767,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,255.161,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
3055265,,4764385783,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215166008,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-27PU-F84V,,47,BIT_32,,,,LMU,,"2023-06-19, 10:15 AM",4764385783,,85f,2023-06-07T21:26:46.000Z,,false,"2025-12-11, 12:55 PM",358077093407365,,732123300106625,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055266,,4764401432,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123311903275663,LMU2630_NoPEGBehavior,"2023-06-19, 10:16 AM",U-LHZB-XJ64,,47,BIT_32,,,,LMU,,"2023-06-19, 10:16 AM",4764401432,,85f,2022-06-13T15:26:25.000Z,,false,"2025-12-12, 2:16 AM",354514101196196,,732123638690112,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055267,,4764383831,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,"[55.161] 1967431,[55.161] 1967432",,,,,8957123112215166438,LMU2630_NoPEGBehavior,"2023-06-19, 10:16 AM",U-RQZR-CMLA,,47,BIT_32,,,,LMU,"PENDING,PENDING","2023-06-19, 10:16 AM",4764383831,,85f,2023-06-05T17:53:25.000Z,,false,"2024-02-22, 5:15 AM",358077093311328,,732123300106647,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,255.161,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
3055272,,4764383853,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,[55.161] 1967431,,,,,8951101630733548810,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-D60N-U719,,47,BIT_32,,,,LMU,PENDING,"2023-06-19, 10:15 AM",4764383853,,85b,2023-06-13T18:27:00.000Z,,false,"2024-09-07, 6:17 AM",358077093316335,,716101673354881,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055273,,4764412355,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016023121575391,LMU2630_NoPEGBehavior,"2023-06-19, 10:15 AM",U-3M47-8FTJ,,47,BIT_32,,,,LMU,,"2023-06-19, 10:15 AM",4764412355,,85f,2022-10-11T16:22:44.000Z,,false,"2025-12-11, 1:12 PM",352556102326035,,732101646339562,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055274,,4764401404,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016022057260176,LMU2630_NoPEGBehavior,"2023-06-19, 10:16 AM",U-5D25-D2PB,,47,BIT_32,,,,LMU,,"2023-06-19, 10:16 AM",4764401404,,85f,2022-06-20T13:13:06.000Z,,false,"2025-12-11, 8:46 AM",354514101217141,,732101628708046,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,7.72,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055275,,4764400256,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101630733494759,LMU2630_NoPEGBehavior,"2023-06-19, 10:16 AM",U-ALFP-QW8M,,47,BIT_32,,,,LMU,,"2023-06-19, 10:16 AM",4764400256,,85f,2022-03-04T17:06:32.000Z,,false,"2025-12-11, 1:27 PM",354514101200741,,716101673349475,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.167,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055277,,4764401221,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016022057260077,LMU2630_NoPEGBehavior,"2023-06-19, 10:16 AM",U-1ZVU-7JBZ,,47,BIT_32,,,,LMU,,"2023-06-19, 10:16 AM",4764401221,,85f,2022-06-20T15:26:59.000Z,,false,"2025-12-11, 6:57 AM",354514101234385,,732101628708036,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055278,,4764401415,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123111415990076,LMU2630_NoPEGBehavior,"2023-06-19, 10:16 AM",U-ZL1P-1GPG,,47,BIT_32,,,,LMU,,"2023-06-19, 10:16 AM",4764401415,,85f,2022-06-10T21:44:59.000Z,,false,"2025-12-10, 1:25 PM",354514101231373,,732123635444166,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,7.38,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055279,,4764401879,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016022057257412,LMU2630_NoPEGBehavior,"2023-06-19, 10:16 AM",U-UT0E-EQ8P,,47,BIT_32,,,,LMU,,"2023-06-19, 10:16 AM",4764401879,,85f,2022-06-08T05:52:00.000Z,,false,"2025-12-11, 12:35 PM",354514101220665,,732101628707770,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,7.19,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055280,,4764322723,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123411800583985,LMU2630_NoPEGBehavior,"2023-06-19, 10:16 AM",U-UYAT-0550,,47,BIT_32,,,,LMU,,"2023-06-19, 10:16 AM",4764322723,,74b,2019-07-10T14:47:36.000Z,,false,"2024-11-18, 3:48 AM",358077091456356,,732123629563254,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,7.7,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055281,,4764341175,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571015021122229548,LMU2630_NoPEGBehavior,"2023-06-19, 10:16 AM",U-FYE9-4LPQ,,47,BIT_32,,,,LMU,,"2023-06-19, 10:16 AM",4764341175,,81a,2020-03-12T12:30:42.000Z,,false,"2025-12-12, 3:05 AM",359369091340295,,732101554193736,LMU2630_NoPEGBehavior,,,,,"2025-06-26, 4:43 AM",,,,55.177,,,ON,,,,"TPMS,WETS,IVT,VESCOUT,BMS,DOOR,CARGO,LMS,ICN,BLE,DDSAR,EA,WMS",
3055282,,4764321271,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951100312213771706,LMU2630_NoPEGBehavior,"2023-06-19, 10:16 AM",U-1YWX-QJ7X,,47,BIT_32,,,,LMU,,"2023-06-19, 10:16 AM",4764321271,,74b,2019-07-31T13:41:12.000Z,,false,"2025-12-11, 7:48 AM",358077091162798,,716100321377170,LMU2630_NoPEGBehavior,,,,,"2025-05-05, 9:15 AM",,,,7.38,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
3055283,,4764347574,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,[55.161] 1967431,,,,,8951101639420035064,LMU2630_NoPEGBehavior,"2023-06-19, 10:16 AM",U-T34P-LEW1,,47,BIT_32,,,,LMU,PENDING,"2023-06-19, 10:16 AM",4764347574,,81a,2020-01-16T22:44:32.000Z,,false,"2024-11-26, 11:53 AM",357041069756446,,716101642003506,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055284,,4764341046,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571015025014527398,LMU2630_NoPEGBehavior,"2023-06-19, 10:16 AM",U-VUAY-X3WR,,47,BIT_32,,,,LMU,,"2023-06-19, 10:16 AM",4764341046,,81a,2021-02-05T19:14:30.000Z,,false,"2025-12-11, 12:45 PM",359369091319927,,732101591393749,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
3055285,,4764412362,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,[55.161] 1967431,,,,,89571016023121575664,LMU2630_NoPEGBehavior,"2023-06-19, 10:16 AM",U-46BT-V40Z,,47,BIT_32,,,,LMU,PENDING,"2023-06-19, 10:16 AM",4764412362,,85f,2022-10-12T15:02:52.000Z,,false,"2024-09-18, 11:57 AM",352556102328445,,732101646339589,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055286,,4764412856,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016023121575763,LMU2630_NoPEGBehavior,"2023-06-19, 10:16 AM",U-GE4A-T2JA,,47,BIT_32,,,,LMU,,"2023-06-19, 10:16 AM",4764412856,,85f,2022-10-12T19:08:39.000Z,,false,"2025-12-12, 4:19 AM",352556102277022,,732101646339599,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055287,,4764343174,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,"[55.161] 1967431,[55.161] 1967432",,,,,89571015025019066319,LMU2630_NoPEGBehavior,"2023-06-19, 10:16 AM",U-YJVG-UV11,,47,BIT_32,,,,LMU,"PENDING,PENDING","2023-06-19, 10:16 AM",4764343174,,81a,2020-02-13T15:18:20.000Z,,false,"2024-05-05, 7:23 AM",359369091289757,,732101591847641,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,255.161,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
3055288,,4764341337,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123111901265785,LMU2630_NoPEGBehavior,"2023-06-19, 10:16 AM",U-4U78-70AC,,47,BIT_32,,,,LMU,,"2023-06-19, 10:16 AM",4764341337,,81a,2020-12-11T20:41:10.000Z,,false,"2025-12-03, 8:17 AM",359369091328266,,732123638291805,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
3055289,,4764302043,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,[55.161] 1967431,,,,,89571011015066787002,LMU2630_NoPEGBehavior,"2023-06-19, 10:16 AM",U-1M5L-7DLM,,47,BIT_32,,,,LMU,PENDING,"2023-06-19, 10:16 AM",4764302043,,81a,2018-12-20T19:47:41.000Z,,false,"2025-04-15, 6:38 AM",358077090410941,,732101180732699,LMU2630_NoPEGBehavior,,,,,"2024-12-06, 12:47 PM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
